Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	9.518992e-15	2.938578e-11	0	0	6.629933e+00	2.140506e+02	TOR4A;APP;CD63;SPARC;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;PLEK;ENDOD1;F13A1;CLU;THBS1;CYB5R1;TMSB4X;FLNA;TIMP1;LY6G6F;SRGN;TGFB1;ACTN1;RAB27B;PPBP;GTPBP2;SYTL4;TUBA4A;MMRN1;CD9;TAGLN2;MAGED2;TLN1;ALDOA;VCL;FERMT3;PF4
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1.428575e-14	2.938578e-11	0	0	1.918467e+01	6.115978e+02	P2RY12;ITGB3;ACTN1;PLEK;HSPB1;ILK;GP1BA;PIK3CB;ACTB;MYL12A;PIK3CG;ACTG1;GNAS;FLNA;MYH9;TLN1;MYL9;CD99;VCL;FERMT3;TJP2
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	1.835020e-13	2.516425e-10	0	0	4.975732e+00	1.459211e+02	TOR4A;APP;CD63;SPARC;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;PLEK;ENDOD1;F13A1;CLU;THBS1;CYB5R1;TMSB4X;FLNA;TIMP1;LY6G6F;SNCA;SRGN;TGFB1;ACTN1;RAB27B;PPBP;GTPBP2;SYTL4;TUBA4A;RAB10;RAB31;VAMP7;MMRN1;MYH9;CD9;TAGLN2;MAGED2;TLN1;ALDOA;VCL;FERMT3;PF4
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	2.529864e-13	2.601966e-10	0	0	1.925920e+01	5.586217e+02	P2RY12;ITGB3;ACTN1;PLEK;HSPB1;ILK;GP1BA;PIK3CB;ACTB;MYL12A;PIK3CG;ACTG1;GNAS;FLNA;MYH9;TLN1;MYL9;VCL;FERMT3
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	8.534058e-08	7.021823e-05	0	0	3.031175e+00	4.933727e+01	MTMR2;VCP;GSK3A;LEPROT;IRS1;MAZ;PLEK;PTEN;TULP3;PTPRJ;ARRB1;PIK3CB;GATA2;NLK;THBS1;HHEX;SMPD1;CCL5;INPP5K;PIP4K2B;BTRC;SNCA;ACVR1;PTPN18;EGFL7;PTGIR;PRKCB;GPR108;SIAH2;PTCH1;PRKCD;PTPN12;TSPAN15;TMBIM1;NEURL1;TAX1BP3;TRIB1;CACTIN
GO_Biological_Process_2021	actin filament organization (GO:0007015)	3.230030e-07	1.973637e-04	0	0	3.442371e+00	5.144832e+01	HIP1;FHOD1;RHOBTB1;TRIOBP;CORO1C;SAMD14;FLNA;GAS2L1;SVIL;DMTN;GSN;TPM4;TPM3;ACTN1;TMOD3;TPM1;DSTN;MYO5A;RHOF;RHOC;RHOA;VIL1;MARCKS;MYO1C;ELMO1;CORO7;ALDOA;MCU;DBN1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	3.941081e-07	1.973637e-04	0	0	2.435875e+00	3.592098e+01	ITGB1;CLIC4;MCTP1;SERPINE2;SERPINE1;PTEN;PTPRJ;MYLK;CXCL16;CCAR1;ACTG1;IGF1R;DUSP10;TMSB4X;TMSB4Y;ITGAX;DAG1;ACVR1;SPHK1;F2R;TPM1;MINK1;RHOC;RHOA;DUSP22;CLDN5;KIF2A;VCL;CD151;MAZ;NEXN;THBS1;CORO1C;WNT11;PDCD10;CCL5;PDGFC;LMNA;FLNA;STX4;TGFB1;SOD2;PTK2;VIL1;DAB2;MYO1C;STK24;TRIP6;FERMT3
GO_Biological_Process_2021	protein transport (GO:0015031)	4.276874e-07	1.973637e-04	0	0	2.254591e+00	3.306329e+01	ARF3;ARF1;AP2A1;TCIRG1;CLU;RPGR;ARL6IP5;TMED3;TLK1;ATP6V1E1;TBC1D22A;ARL5A;CEP290;RAB8A;YWHAH;PRKCB;TANGO2;RUFY1;RAB32;RAB31;CTTN;TBC1D5;ATP6V1B2;TBC1D25;MYH9;RAB38;BLZF1;COPA;NECAB3;TBC1D9B;STXBP2;SEL1L;NAPG;STX11;HDAC6;GGA3;KIF3B;SCFD2;TBC1D13;SNX9;STX4;TBC1D17;ATP6V1D;RAB6B;RILP;TBC1D15;SNX6;CTSA;RABGAP1L;CMTM6;RABL2A;TVP23B;ARCN1;RAB10;TBCK;RAB13;VIPAS39
GO_Biological_Process_2021	membrane organization (GO:0061024)	4.317630e-07	1.973637e-04	0	0	2.640125e+00	3.869206e+01	SCARB2;HIP1;SNAP23;CLTA;AP2A1;ARRB1;STON2;PIK3C2A;ATP2C1;ACTB;NAPG;STX11;ACTG1;CORO1C;SNX3;UBB;OPA1;UBC;AP2S1;PACSIN2;SNX9;LDLRAP1;EMD;AP2M1;AGFG1;TOR1A;STAM;EPS15L1;ARPC5;TOR1B;DNM3;RABIF;DAB2;VAMP7;CTTN;ARPC2;NPC1;VAPA;TRIP10;CHMP4B;GRB2;CHMP6
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	9.954248e-07	4.095177e-04	0	0	2.477658e+00	3.424148e+01	APP;HIP1;CD151;FURIN;TSPAN33;TRIOBP;RHOBTB1;CORO1C;CST3;SAMD14;GGA3;UBB;DNAJB6;UBC;TSPAN5;B2M;SNCA;GSN;TPM4;TPM3;ACTN1;SIAH2;TMOD3;TPM1;MYO5A;RHOF;HOOK3;RHOC;CKAP5;RHOA;FKBP1A;CLIP2;TSPAN15;MARCKS;MYO1C;KIF2A;CENPJ;ELMO1;TUBGCP5;CORO7;ALDOA;ITM2B;DBN1;PLEC
