Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	gene expression (GO:0010467)	2.622444e-25	7.881669e-22	0	0	4.172869e+00	2.361866e+02	RPL5;RPL30;NUP107;RPL3;RPL32;RPL31;RPL8;RPL9;RPS15;RPS14;ALKBH5;RPS19;RPS18;RPL35;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;DDX17;RPS9;RPL21;RPS8;RPL22;MRPS18B;CDC40;MRPS18C;THOC6;EEF1A1;DDX39B;RRAGC;HNRNPUL1;DKC1;XRN2;SRSF2;SRSF3;NUP98;RPL26;SRSF6;RPL28;SRSF7;DHX8;RBM8A;YTHDC1;MRPL18;DEDD2;MRPL11;TPR;SYMPK;TASP1;RPL41;UPF3B;MRPL23;MRPL24;RPS26;NR4A2;RPS25;RPS28;RPS27;COPS5;RPS29;HNRNPF;RPL27A;MPHOSPH10;RPS20;DUSP11;RBM3;MRPL42;RPL7A;NUP62;RPLP2;RBM6;DHPS;MRPS21;DDX54;RPL13A;DDX19B;NUP54;PTMA;SLU7;MRPS36;RPL11;RPL36A;U2AF1;RPS15A;FIP1L1;RPL14;RPS3;POLR2E;RPL13;RPL18;RPS27A;POLR2J;RBM39;RPL35A;SORL1;TNIP1;HNRNPA2B1
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	4.012138e-25	7.881669e-22	0	0	1.036052e+01	5.820056e+02	RPL5;RPL30;TRAM1;RPL3;RPL32;RPL31;RPL8;SRP14;RPL9;RPS15;RPL7A;RPS14;RPS19;RPS18;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;SSR2;RPL22;RPL13A;SRP9;RPL26;RPL28;RPL11;RPL36A;RPS15A;SRP72;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	6.018072e-25	7.881669e-22	0	0	1.062607e+01	5.926142e+02	RPL5;RPL30;RPL3;RPL32;RPL31;ZFAND2B;RPL11;RPL36A;RPL8;SRP14;RPL9;RPS15;RPL7A;RPS14;RPS15A;RPS19;SRP72;RPS18;RPL14;RPS3;RPL35;RPLP2;RPL13;RPL38;RPS11;RPL18;RPS27A;RPL39;RPS10;RPS13;RPS12;RPS9;RPL41;RPL21;RPS8;RPL22;RPL13A;RPL35A;SRP9;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL26;RPL28
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	5.400978e-24	5.305111e-21	0	0	9.122620e+00	4.887486e+02	RPL5;RPL30;RPL3;RPL32;RPL31;ZFAND2B;RPL8;SRP14;RPL9;RPS15;RPS14;RPL7A;RPS19;RPS18;SEC61G;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;RPL13A;SRP9;CHMP4A;RPL26;RPL28;RPL11;RPL36A;RPS15A;SRP72;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20
GO_Biological_Process_2021	translation (GO:0006412)	1.669591e-22	1.311965e-19	0	0	5.360816e+00	2.688143e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL8;RPL9;RPS15;RPS14;MRPL42;TRMT112;RPL7A;MRPL2;RPS19;RPS18;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPS18C;TUFM;EEF1A1;EEF1G;PPA2;EEF1D;RPL26;EEF1E1;RPL28;MRPS36;MRPL18;RPL11;MRPL16;RPL36A;MRPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;TMA7;RPL35A;MRPL23;MRPL24;AIMP1;RPS26;RPS25;RPS28;RPS27;COPS5;TNIP1;RPS29;RPL27A;RPS20;FARSA
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1.700283e-21	1.113402e-18	0	0	6.255761e+00	2.991724e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL8;RPL9;RPS15;RPS14;MRPL42;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPS18C;EEF1A1;RPL26;RPL28;MRPS36;MRPL18;RPL11;RPL36A;MRPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;MRPL23;MRPL24;RPS26;RPS25;RPS28;COPS5;RPS27;TNIP1;RPS29;RPL27A;RPS20
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	3.312955e-21	1.859515e-18	0	0	8.692732e+00	4.099183e+02	EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL11;RPL36A;RPL8;RPL9;RPS15;RPL7A;RPS14;RPS15A;RPS19;RPS18;RPL14;RPS3;RPL35;RPL13;RPL38;RPS11;RPL18;RPS27A;RPL39;RPS10;RPS13;RPS12;RPS9;RPL41;RPL21;RPS8;RPL22;TMA7;RPL13A;RPL35A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL26;RPL28
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	9.870259e-20	4.847531e-17	0	0	6.960884e+00	3.046234e+02	RPL5;RPL30;RPL3;RPL32;RBM8A;RPL31;RPL11;RPL36A;RPL8;RPL9;RPS15;PPP2CA;RPS14;RPL7A;RPS15A;RPS19;RPS18;RPL14;RPS3;RPL35;RPLP2;RPL13;RPL38;RPS11;RPL18;RPS27A;RPL39;RPS10;RPS13;RPS12;RPS9;RPL41;RPL21;RPS8;RPL22;UPF3B;RPL13A;RPL35A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;EIF3E;RPL26;RPL28
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	3.832780e-18	1.673221e-15	0	0	5.007819e+00	2.008283e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL8;RPL9;RPS15;RPS14;RPL7A;ZFP36;RPS19;RPS18;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;CNOT6L;RPL21;RPS8;RPL22;RPL13A;RC3H2;THRAP3;CSDE1;XRN2;RPL26;RPL28;RBM8A;RPL11;RPL36A;PPP2CA;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;LSM1;UPF3B;RPL35A;RPS26;RPS25;RPS28;RPS27;CNOT11;RPS29;RPL27A;RPS20;EIF3E;CNOT8
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	2.064666e-16	8.112071e-14	0	0	3.474858e+00	1.254993e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL8;RPL9;RPS15;ING4;RPS14;MRPL42;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPS11;RPL39;RPS10;RPS13;RPS12;RFC5;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPS18C;TUFM;EEF1A1;EEF1G;RRAGC;EEF1D;RPL26;TOP1;RPL28;PTMA;MRPS36;MRPL18;RPL11;RPL36A;MRPL11;ORC4;RPS15A;POLD2;RPL14;RPS3;POLR2E;RPL13;RPL18;RPS27A;POLR2J;ST3GAL2;RPL41;RPA2;RPL35A;NAP1L1;MRPL23;MRPL24;RPS26;NR4A2;RPS25;RPS28;RAD50;RPS27;COPS5;TNIP1;RPS29;RPL27A;POLE3;RPS20;EIF4G2
