Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	8.130510e-24	5.723879e-21	0	0	2.338390e+00	1.243238e+02	EIF4A2;RPL3;TES;POP4;RTCB;HNRNPR;ENO1;GPATCH8;TIAL1;SNRPD2;PSMD4;ABT1;RPL21;IMP3;CIRBP;HLA-A;SRRM1;JMJD6;SUB1;GRWD1;PFN1;EZR;DUS3L;SLBP;ANP32A;PRKRIP1;NMD3;TXN;RTF1;ZC3HAV1;HNRNPLL;MRPL10;PRDX1;DHX36;RRS1;LYAR;APOBEC3C;JUN;PRPF38B;XRCC6;PRPF38A;APOBEC3G;XRCC5;APOBEC3H;MRPL28;PRRC2C;PA2G4;MAGOHB;PRRC2B;MANF;RPS26;HNRNPM;HNRNPK;EIF5;HNRNPF;RPL27A;RNPS1;CALR;HNRNPC;ARF1;RPLP0;SRP54;MRPL32;WDR43;MECP2;PCF11;TMSB4X;C1QBP;DHX15;ANXA7;SEC61B;ANXA2;PRMT1;PPHLN1;MRPS7;SRP9;MRPL43;UCHL5;WDR33;PSMA1;HNRNPH1;PTRH1;STRAP;ARHGEF1;HNRNPH3;MAPRE1;SF3B4;AHNAK;SRRT;MRPS31;NOL7;RPS27L;MRPS30;RPS15A;RPS3;FLNA;RPS27A;RPL17;SRSF11;EXOSC1;TSNAX;DYNC1H1;CDKN2A;MCRS1;RSRC2;SRP68;TUBB4B;APTX;KTN1;NUDT21;HNRNPA2B1;SERBP1;RPL22L1;SRP19;ACAA2;PEBP1;NUCKS1;PARK7;MSI2;SRP14;BZW1;IPO5;PDIA3;ZBP1;PNISR;PCID2;SUPT16H;RPS7;DIMT1;ANXA11;RPSA;WBP11;ILF2;TUFM;EBNA1BP2;HNRNPUL1;RPL7L1;SRSF2;SRSF3;S100A4;SRSF4;SNRPF;PPIB;SNRNP200;PPIA;SRSF7;KPNB1;SNRPA;SNRPB;DDX6;DDX5;VCP;RPS19BP1;CORO1A;ZFP36L2;HSP90B1;RNASEH1;HNRNPDL;UBC;TPR;BRIX1;HSPA9;HSPA8;FDPS;CPSF4;UBE2I;FUS;TBCA;ANKHD1;DIAPH1;SON;CAPRIN1;PIN4;ISY1;DIDO1;RBM25;HSP90AB1;CELF2;CCDC47;HMGB1;SYNE1;OASL;RBM3;MRPL4;RBM4;SNRNP70;MRPL9;RBM34;LBR;EIF5B;TSFM;HSP90AA1;GLRX3;ELAC2;RPS3A;TRNAU1AP;PATL2;SUPV3L1;DDX19A;DALRD3;MYH9;SNRPA1;NSRP1;SLC25A11;RBM22;DDX21;SLC3A2;JAKMIP1;PUF60;U2AF2;POLR2B;TRA2B;RALY;DCAF13;NOP56;RBM38;RBM39;HNRNPA3;DUT;GPKOW;CCDC59;PDAP1;RPL23A;DEK;HSPE1;HNRNPAB;SNRNP40;EIF3G;P4HB;SSBP1;R3HDM1;RAN
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	8.845828e-07	3.074337e-04	0	0	2.310569e+00	3.220505e+01	TES;HSP90AB1;YWHAB;ENO1;PARK7;BZW1;CAPZB;BSG;RUVBL1;CLIC1;TBC1D10A;NCK1;UNC45A;NUDC;ANXA1;ANXA2;AHSA1;MYH9;TAGLN2;EZR;PFN1;CD46;MAPRE1;DBN1;DDX6;TXNDC9;AHNAK;SLC3A2;ZC3HAV1;PSMB6;CNN2;DNAJB1;LDHA;PUF60;PRDX1;FLNA;ARGLU1;SNX5;NOP56;HSPA8;HSPA5;RPL23A;KTN1;PPP1CA;EHD1;RPS26;EIF5;HNRNPK;SERBP1;PFKP;RAN
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	1.310087e-06	3.074337e-04	0	0	9.975221e+00	1.351185e+02	LAG3;CD8B;CD81;FCRL6;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	1.690808e-05	2.975823e-03	0	0	1.206848e+01	1.326050e+02	CD8B;CD8A;TUBB;DERL1;TAP1;PILRB;TUBB4B;HLA-E
GO_Molecular_Function_2021	aspartic-type endopeptidase inhibitor activity (GO:0019828)	9.948633e-05	1.197000e-02	0	0	inf	inf	PRNP;ROCK1;BIN1;GAPDH
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	1.020171e-04	1.197000e-02	0	0	2.021409e+00	1.857750e+01	GSK3B;VCP;HSP90AB1;RNF34;HM13;DERL1;CXCR4;NEDD8;PTPN22;UBE2J2;ACTG1;BAG5;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;RNF20;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;PSMA3;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	2.102256e-04	2.114269e-02	0	0	1.926740e+00	1.631434e+01	GSK3B;VCP;PRR7;HSP90AB1;RNF34;HM13;DERL1;CXCR4;NEDD8;PTPN22;UBE2J2;ACTG1;BAG5;CASP8;UBB;UBC;RIPK1;RPS27A;FBXO7;HSPA9;SMAD2;RNF20;GABARAPL2;HSPA8;DAXX;JUN;HSP90AA1;HSPA5;XRCC5;PYHIN1;TUBB;RPA2;UBE2G1;PA2G4;UBE2A;CUL4A;PSMA3;TXNIP;NDUFS2;TMBIM6;STUB1;CALR;OTUB1
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	4.095280e-04	3.242168e-02	0	0	6.031303e+00	4.704721e+01	SMAD2;HSP90AA1;HSP90AB1;FKBP8;FYN;CALM1;CALM2;GAPDH
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	4.144817e-04	3.242168e-02	0	0	4.151624e+00	3.233485e+01	SMAD2;GSK3B;HSP90AA1;HSP90AB1;ROCK1;BAG2;BIN1;PIN1;FYN;STUB1;ACTB
GO_Molecular_Function_2021	ATPase activator activity (GO:0001671)	7.747665e-04	4.658035e-02	0	0	6.329252e+00	4.533611e+01	DNAJC19;DNAJB1;DNAJC1;DNAJB6;DNAJA2;AHSA1;ATP1B3
