Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	3.974676e-23	1.600602e-19	0	0	9.489672e+00	4.894727e+02	RPL4;EIF4A1;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;RPL10A;RPL8;RPL9;RPL6;RPS15;RPS4X;RPL7A;RPS14;RPL18A;RPS18;RPL14;RPS3;RPL37;RPS2;RPS11;RPL39;RPS10;RPL17;ZC3H15;RPL19;RWDD1;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;TMA7;RPS3A;RPS28;EIF3I;RPL27A;DRG1;RPL27;RPL29;RPL28;UBA52;RPS23
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	3.476037e-21	6.999000e-18	0	0	8.078536e+00	3.805669e+02	RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;RPL10A;RPL8;SRP14;RPL9;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPL18A;RPS18;SEC61G;RPL14;RPS3;RPL37;RPS2;RPS11;RPL39;RPS10;RPL17;RPL19;RPS9;RPS7;RPS8;RPL23;RPS5;EDEM1;RPL22;RPS3A;SPCS3;RPS28;SPCS2;SPCS1;RPL27A;RPL27;RPL29;RPL28;UBA52;RPS23
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	6.076544e-21	8.156748e-18	0	0	3.850841e+00	1.792561e+02	RPL4;RPL5;APP;RPL3;RPL32;MRPS14;PRKCSH;UBE2D2;RPLP0;RPL8;MRPL34;RPL10A;RPL9;SPPL3;RPL6;RPS15;RPS4X;RPL7A;RPS14;LGALS1;SERP1;RPL18A;RPS18;AKT2;RPL37;RPS11;RPL39;RPS10;MEN1;PSENEN;ATG3;RPS9;PARP4;RPS7;RPS8;RPL23;RPS5;APLP2;RPL22;MRPS21;RPS3A;RABGGTB;MRPS7;CKAP4;MRPS18C;EEF1A1;RPL27;PADI4;RPL29;GAS6;RPL28;UBA52;B4GALT7;RPN2;RPL10;RPL12;HM13;RPL11;RRBP1;SPG7;CSF2RA;RNF5;MRPL11;MRPL55;HSP90B1;CST3;NCSTN;RPL14;RPS3;RPS2;RPL17;RPL19;SEC11C;UBL4A;MCRS1;FUCA2;MRPL23;SPCS3;RPS28;SPCS2;SPCS1;MGAT4A;RPL27A;MSRB2;MAN2B1;LGMN;MSRB1;RPS23
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	2.834993e-20	2.854130e-17	0	0	8.319149e+00	3.744421e+02	RPL4;RPL5;RPL3;ARL6IP1;RPL32;RPL10;RPL12;RPLP0;RPL11;RPL10A;RPL8;SRP14;RPL9;RPL6;RPS15;RPS4X;RPL7A;RPS14;RPL18A;RPS18;RPL14;RPS3;SSR1;RPL37;RPS2;RPS11;RPL39;RPS10;RPL17;RPL19;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS3A;RPS28;RPL27A;RPL27;RPL29;RPL28;UBA52;RPS23
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	4.733758e-20	3.812569e-17	0	0	8.471033e+00	3.769354e+02	RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;RPL10A;RPL8;SRP14;RPL9;RPL6;RPS15;RPS4X;RPL7A;RPS14;RPL18A;RPS18;RPL14;RPS3;RPL37;SEC61B;RPS2;RPS11;RPL39;RPS10;RPL17;RPL19;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS3A;RPS28;RPL27A;RPL27;RPL29;RPL28;UBA52;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	2.891122e-17	1.940425e-14	0	0	6.218005e+00	2.367959e+02	RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;EIF4A3;RPLP0;RPL11;RPL10A;RPL8;RPL9;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPL18A;RPS18;MAGOH;RPL14;RPS3;RPL37;RPS2;RPS11;RPL39;RPS10;RPL17;RPL19;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS3A;RPS28;RPL27A;RPL27;RNPS1;EIF3E;RPL29;RPL28;UBA52;RPS23
GO_Biological_Process_2021	translation (GO:0006412)	2.476892e-16	1.424921e-13	0	0	4.291426e+00	1.542097e+02	RPL4;RPL5;RPL3;RPL32;MRPS14;RPLP0;RPL8;MRPL34;RPL10A;RPL9;RPL6;RPS15;EEF1B2;RPS4X;RPS14;TRMT112;RPL7A;RPL18A;RPS18;RPL37;RPS11;RPL39;RPS10;RARS2;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;MRPS21;RPS3A;MRPS7;MRPS18C;EEF1A1;RPL27;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RRBP1;MRPL11;MRPL55;RPL14;RPS3;RPS2;RPL17;ZC3H15;RPL19;RWDD1;TMA7;MRPL23;AIMP2;RPS28;RPL27A;DRG1;RPS23
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	3.225691e-16	1.623732e-13	0	0	5.040236e+00	1.797863e+02	RPL4;RPL5;RPL3;RPL32;MRPS14;RPLP0;RPL10A;RPL8;MRPL34;RPL9;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPL18A;RPS18;RPL37;RPS11;RPL39;RPS10;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;MRPS21;RPS3A;MRPS7;MRPS18C;EEF1A1;RPL27;RPL29;RPL28;RPL10;RPL12;RPL11;RRBP1;MRPL11;MRPL55;RPL14;RPS3;RPS2;RPL17;RPL19;MRPL23;RPS28;RPL27A;RPS23
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	1.544704e-15	6.911694e-13	0	0	9.188060e+00	3.133491e+02	NDUFA11;NDUFB10;COX15;NDUFB5;COX4I1;NDUFB4;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRFS1;CYC1;NDUFV2;COX8A;NDUFA8;NDUFA6;NDUFA5;NDUFA2;NDUFA1;NDUFC2;SDHC;SDHD;COX6B1;NDUFS7;SDHAF2;NDUFS6;UQCRQ;NDUFAB1;NDUFS3;CYCS
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	2.014162e-15	8.111032e-13	0	0	4.471989e+00	1.513257e+02	RPL4;RPL5;RPL3;RPL32;EIF4A3;RPLP0;RPL10A;RPL8;RPL9;RPL6;RPS15;RPS4X;RPS14;RPL7A;ZFP36;RPL18A;RPS18;MAGOH;RPL37;RPS11;RPL39;RPS10;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;RPS3A;XRN2;RPL27;RPL29;RPL28;UBA52;DDX5;RPL10;RPL12;RPL11;EXOSC8;RPL14;RPS3;RPS2;DCPS;RPL17;RPL19;SAMD4A;PAN2;CNOT6;RPS28;RPL27A;RNPS1;EIF3E;RPS23
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	2.753050e-15	1.007867e-12	0	0	8.900210e+00	2.983890e+02	NDUFA11;NDUFB10;COX15;NDUFB5;COX4I1;NDUFB4;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRFS1;CYC1;NDUFV2;COX8A;NDUFA8;NDUFA6;NDUFA5;NDUFA2;NDUFA1;NDUFC2;SDHC;SDHD;COX6B1;NDUFS7;SDHAF2;NDUFS6;UQCRQ;NDUFAB1;NDUFS3;CYCS
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	4.122982e-15	1.383604e-12	0	0	2.819920e+00	9.340196e+01	HEXB;ITGB2;FAF2;GDI2;SRP14;PYCARD;HEBP2;GLIPR1;PNP;LAMP2;CPNE3;RAC1;ACAA1;GYG1;SNAP29;CD33;CTSC;CTSB;ACTR2;DBNL;FCER1G;ANXA2;DGAT1;SYK;CD300A;PGAM1;RNASET2;GAA;TUBB;PRKCD;HLA-B;RHOG;NDUFC2;COMMD3;CYBA;TMC6;MIF;RHOF;DYNLL1;CKAP4;APRT;VAMP8;EEF1A1;FGR;DYNC1LI1;CLEC4C;PKM;RAP2B;DOK3;TYROBP;NPC2;CSNK2B;CAT;ADAM8;DNASE1;ALDOA;S100A9;DNASE1L3;PPIA;S100A8;VCL;CSTB;GRN;RAB5B;RAB5C;GSTP1;PRCP;IQGAP1;CFP;PLAC8;CST3;NCSTN;SYNGR1;DPP7;MLEC;METTL7A;CCT8;LAIR1;GSDMD;GSN;RAB4B;XRCC5;FUCA2;LYZ;SVIP;BST2;BST1;PFKL;PTPRC;LAMTOR2;MNDA;CYSTM1;MAN2B1;LAMTOR1
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	4.833383e-14	1.490495e-11	0	0	2.732453e+00	8.377877e+01	HEXB;ITGB2;FAF2;GDI2;SRP14;PYCARD;HEBP2;GLIPR1;PNP;LAMP2;CPNE3;RAC1;ACAA1;GYG1;SNAP29;CD33;CTSC;CTSB;ACTR2;DBNL;FCER1G;ANXA2;DGAT1;CD300A;PGAM1;RNASET2;GAA;TUBB;PRKCD;HLA-B;RHOG;NDUFC2;COMMD3;CYBA;TMC6;MIF;RHOF;DYNLL1;CKAP4;APRT;VAMP8;EEF1A1;FGR;DYNC1LI1;CLEC4C;PKM;RAP2B;DOK3;TYROBP;NPC2;CSNK2B;CAT;ADAM8;ALDOA;S100A9;PPIA;S100A8;VCL;CSTB;GRN;RAB5B;RAB5C;GSTP1;PRCP;IQGAP1;CFP;PLAC8;CST3;NCSTN;SYNGR1;DPP7;MLEC;METTL7A;CCT8;LAIR1;GSDMD;GSN;RAB4B;XRCC5;FUCA2;LYZ;SVIP;BST2;BST1;PFKL;PTPRC;LAMTOR2;MNDA;CYSTM1;MAN2B1;LAMTOR1
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	5.181756e-14	1.490495e-11	0	0	2.711287e+00	8.294112e+01	HEXB;ITGB2;FAF2;GDI2;SRP14;PYCARD;HEBP2;GLIPR1;PNP;LAMP2;CPNE3;RAC1;ACAA1;GYG1;SNAP29;CD33;CTSC;CTSB;ACTR2;DBNL;FCER1G;ANXA2;DGAT1;CD300A;PGAM1;RNASET2;GAA;TUBB;PRKCD;HLA-B;RHOG;NDUFC2;COMMD3;CYBA;TMC6;MIF;RHOF;DYNLL1;CKAP4;APRT;VAMP8;EEF1A1;FGR;DYNC1LI1;CLEC4C;PKM;RAP2B;DOK3;TYROBP;NPC2;CSNK2B;CAT;ADAM8;ALDOA;S100A9;PPIA;S100A8;VCL;KMT2E;CSTB;GRN;RAB5B;RAB5C;GSTP1;PRCP;IQGAP1;CFP;PLAC8;CST3;NCSTN;SYNGR1;DPP7;MLEC;METTL7A;CCT8;LAIR1;GSDMD;GSN;RAB4B;XRCC5;FUCA2;LYZ;SVIP;BST2;BST1;PFKL;PTPRC;LAMTOR2;MNDA;CYSTM1;MAN2B1;LAMTOR1
GO_Biological_Process_2021	gene expression (GO:0010467)	9.940214e-14	2.668616e-11	0	0	2.954207e+00	8.844778e+01	RPL4;RPL5;RPL3;RPL32;MRPS14;EIF4A3;RPLP0;RPL8;MRPL34;RPL10A;RPL9;RPL6;RPS15;RPS4X;RPS14;RBM4;RPL7A;RPL18A;RPS18;MAGOH;EPC1;RPL37;RPS11;RPL39;RPS10;SEC13;RPS9;NUP210;RPS7;RPS8;RPL23;RPS5;RPL22;MRPS21;RPS3A;MRPS7;MRPS18C;THOC6;EEF1A1;RRAGC;HNRNPUL1;NUP50;XRN2;DNAJB11;SRSF2;RPL27;SRSF4;RPL29;RPL28;SRSF7;RPL10;POLDIP3;RPL12;RPL11;RRBP1;DEDD2;MRPL11;MRPL55;U2AF1L4;RPL14;RPS3;POLR2E;RPS2;RPL17;POLR2J;RPL19;POLR2L;RBM39;MRPL23;HNRNPL;SETX;RPS28;SNRNP40;RPL27A;HNRNPA2B1;DRG1;RNPS1;RPS23
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	1.367487e-09	3.441794e-07	0	0	2.622128e+00	5.351839e+01	RPL4;RPL5;RPL3;RPL32;MRPS14;RPLP0;RPL8;MRPL34;RPL10A;RPL9;RPL6;RPS15;EEF1B2;RPS4X;RPS14;RPL7A;RPL18A;RPS18;EPC1;RPL37;RPS11;RPL39;RPS10;RPS9;RPS7;RPS8;RPL23;RPS5;RPL22;MRPS21;RPS3A;MRPS7;MRPS18C;EEF1A1;KIN;RRAGC;RPL27;RPL29;RPL28;RPL10;RPL12;RPL11;RRBP1;MRPL11;MRPL55;POLD2;ST3GAL4;RPL14;RPS3;POLR2E;RPS2;RPL17;POLR2J;RPL19;POLR2L;MRPL23;RPS28;RPL27A;DRG1;RNPS1;EIF4G2;RPS23
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	3.253167e-09	7.071450e-07	0	0	4.499179e+00	8.793032e+01	DCTN6;DCTN1;CLTC;DCTN3;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;AP1S3;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;CLEC4A;DYNC1LI1;CANX;HLA-DPB1;HLA-DRA;SEC24D;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	3.336418e-09	7.071450e-07	0	0	4.658011e+00	9.091678e+01	DCTN6;DCTN1;CLTC;DCTN3;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;AP1S3;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;DYNC1LI1;CANX;HLA-DPB1;HLA-DRA;SEC24D;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	3.336418e-09	7.071450e-07	0	0	4.658011e+00	9.091678e+01	DCTN6;DCTN1;CLTC;DCTN3;ACTR1A;HLA-DMA;HLA-DMB;AP1S2;AP2S1;AP1S3;HLA-DQA2;AP2M1;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;SEC13;FCER1G;DYNLL1;DYNC1LI1;CANX;HLA-DPB1;HLA-DRA;SEC24D;HLA-DRB1;HLA-DQB2;LGMN;HLA-DQB1
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	1.825869e-08	3.676387e-06	0	0	3.197454e+00	5.697424e+01	RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;FCF1;RPL10A;RPL8;RPL9;RPL6;RRP9;DEDD2;RPS15;RPS14;RPL7A;RPL18A;PES1;EXOSC8;RPL14;RPL37;RPS2;RPL39;RPL17;RPL19;RPS9;RPS7;RPL23;RPL22;RPS28;RPL27A;XRN2;ESF1;RPL27;RPL29;RPL28;UBA52
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	3.966200e-08	7.605661e-06	0	0	2.848976e+00	4.855474e+01	RPL4;RPL5;INTS12;POP7;RPL3;RPL32;RPL10;POP1;RPL12;RPLP0;RPL11;FCF1;RPL8;RPL10A;RPL9;RPL6;RRP9;RPS15;RPS14;RPL7A;RPL18A;PES1;EXOSC8;RPL14;RPL37;RPS2;RPL39;RPL17;RPL19;RPS9;SMAD3;SSB;RPS7;RPL23;RPL22;RPS28;RPL27A;XRN2;HNRNPA2B1;ESF1;RPL27;RPL29;RPL28;UBA52
GO_Biological_Process_2021	rRNA processing (GO:0006364)	9.560374e-08	1.749983e-05	0	0	2.913909e+00	4.709767e+01	RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;FCF1;RPL10A;RPL8;RPL9;RPL6;RRP9;RPS15;RPS14;RPL7A;RPL18A;PES1;EXOSC8;RPL14;RPL37;RPS2;RPL39;RPL17;RPL19;RPS9;RPS7;RPL23;RPL22;RPS28;EIF6;RPL27A;XRN2;NHP2;ESF1;RPL27;RPL29;RPL28;UBA52
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	1.428674e-07	2.501421e-05	0	0	2.774672e+00	4.373258e+01	LTV1;RPL4;RPL5;RPL3;RPL32;RPL10;RPL12;RPLP0;RPL11;FCF1;RPL10A;RPL8;RPL9;RPL6;RRP9;RPS15;RPS14;RPL7A;RPL18A;PES1;EXOSC8;RPL14;SURF6;RPL37;RPS2;RPL39;RPL17;RPL19;RPS9;RPS7;RPL23;RPL22;RPS28;EIF6;RPL27A;XRN2;ESF1;RPL27;RPL29;RPL28;UBA52;CUL4B
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	3.981993e-07	6.681453e-05	0	0	1.955505e+00	2.881694e+01	CD86;SPI1;CDKN1B;RPLP0;ITGB2;PIK3CD;TXNDC17;IKBKB;PYCARD;RPS6KA4;IL6R;TRIM22;HLA-DPA1;IL13RA1;CCR2;ANXA1;FCER1G;ANXA2;SYK;RIPK2;IL15;PRKCD;HLA-B;IL18;TRAF2;IRAK3;FOS;MIF;YWHAZ;RBX1;PSMA3;PSMA4;IL1B;IL3RA;CSNK2B;CANX;PSME1;IRF7;PSME2;IRF8;IRF5;LCP1;UBA52;PPIA;HLA-DQB2;HLA-DQB1;IFNAR1;CEBPD;IFI6;SAMHD1;CSF2RA;PSMB10;HSP90B1;PSMB5;UBB;PSMB3;STX4;HLA-DQA2;CAMK2G;HLA-DQA1;MCL1;STAT5A;HLA-DRB5;MX1;LILRB4;PSMB8;BST2;NFKBIA;PSMC5;HNRNPA2B1;HLA-DPB1;PDCD4;HLA-DRA;TAB2;PLP2;TRIM38;VIM;XAF1;HLA-DRB1;MYD88;LIMS1
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	4.789653e-07	7.715174e-05	0	0	2.038381e+01	2.966178e+02	KMT2E;PREX1;FCER1G;TYROBP;SYK;IL15;PRKCD;DNASE1;DNASE1L3
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	9.883651e-07	1.530825e-04	0	0	inf	inf	HLA-DMA;HLA-DMB;HLA-DRA;CALR;TAPBPL;HLA-DRB1
GO_Biological_Process_2021	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	1.029654e-06	1.535709e-04	0	0	6.195193e+00	8.540872e+01	NDUFA8;NDUFA6;NDUFA11;NDUFB10;NDUFA5;NDUFB5;NDUFB4;NDUFA2;NDUFA1;NDUFC2;NDUFS7;NDUFS6;NDUFAB1;NDUFS3;NDUFV2
