Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	3.255136e-29	1.260063e-25	0	0	1.276605e+01	8.373857e+02	RPL5;RPL30;RPL3;RPL32;RPL31;ZFAND2B;SRP14;RPL9;RPS15;RPL7A;RPS14;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;RPL13A;SRP9;UBA52;RPL11;RPL36A;RPS4Y1;RPS15A;SRP72;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPL23A;SRP68;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS23
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	2.939055e-28	5.688542e-25	0	0	1.182906e+01	7.498952e+02	RPL5;RPL30;TRAM1;RPL3;RPL32;RPL31;SRP14;RPL9;RPS15;RPL7A;RPS14;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;RPL13A;SRP9;UBA52;RPL11;RPL36A;RPS4Y1;RPS15A;SRP72;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPL23A;SRP68;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS23
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	5.561132e-28	7.175713e-25	0	0	1.072689e+01	6.731832e+02	RPL5;RPL30;RPL3;RPL32;RPL31;ZFAND2B;SRP14;RPL9;RPS15;RPS14;RPL7A;RPS19;RPS18;SEC61G;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;RPL13A;SRP9;CHMP4A;UBA52;RPL11;RPL36A;RPS4Y1;RPS15A;SRP72;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPL23A;SRP68;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS23
GO_Biological_Process_2021	gene expression (GO:0010467)	1.440005e-26	1.393564e-23	0	0	4.302654e+00	2.560190e+02	RPL5;RPL30;NUP107;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;ALKBH5;RPS19;RPS18;RPL35;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;DDX17;RPS9;RPL21;RPS8;RPL22;MRPS18B;CDC40;MRPS18C;SRRM1;THOC6;EEF1A1;DDX39B;RRAGC;HNRNPUL1;XRN2;SRSF3;NUP98;SRSF6;SRSF7;DHX8;RBM8A;YTHDC1;MRPL18;BAZ2A;RPS4Y1;MRPL10;DEDD2;MRPL11;TPR;EIF4EBP2;TASP1;RPL41;UPF3B;MRPL23;RPS26;NR4A2;RPS25;RPS28;RPS27;COPS5;RPS29;HNRNPF;RPL27A;MPHOSPH10;RPS20;RPS21;RPS23;MRPL42;RPL7A;NUP62;RPLP2;RBM6;DHPS;MRPS21;RPL13A;WDR33;RBMS1;PTMA;SLU7;FYTTD1;MRPS36;RPL11;RPL36A;U2AF1;RPS15A;FIP1L1;RPL14;RPS3;POLR2E;RPL13;RPL18;RPS27A;POLR2J;SRSF11;RBM39;RPL35A;RPL23A;SORL1;SNRNP40;TNIP1;HNRNPA2B1
GO_Biological_Process_2021	translation (GO:0006412)	1.621752e-25	1.255561e-22	0	0	5.893604e+00	3.364135e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;MRPL42;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPL47;MRPS18C;TUFM;EEF1A1;EEF1G;PPA2;EEF1D;EEF1E1;UBA52;MRPS36;MRPL18;RPL11;MRPL16;RPL36A;RPS4Y1;MRPL10;MRPL11;RPS15A;RPL14;RPS3;RPL13;EIF4EBP2;RPL18;RPS27A;PTCD3;RPL41;TMA7;RPL35A;RPL23A;MRPL23;AIMP1;RPS26;RPS25;RPS28;RPS27;COPS5;TNIP1;RPS29;RPL27A;RPS20;FARSA;RPS21;RPS23
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	5.933696e-24	3.828223e-21	0	0	6.843222e+00	3.659850e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;MRPL42;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPS18C;EEF1A1;MRPS36;MRPL18;RPL11;RPL36A;RPS4Y1;MRPL10;MRPL11;RPS15A;RPL14;RPS3;EIF4EBP2;RPL13;RPL18;RPS27A;RPL41;RPL35A;RPL23A;MRPL23;RPS26;RPS25;RPS28;COPS5;RPS27;TNIP1;RPS29;RPL27A;RPS20;RPS21;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	3.037218e-23	1.679582e-20	0	0	8.070710e+00	4.184543e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS8;RPL22;RPL13A;UBA52;RBM8A;RPL11;RPL36A;RPS4Y1;HELZ2;PPP2CA;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;UPF3B;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;EIF3E;RPS21;RPS23
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	3.974676e-23	1.923246e-20	0	0	9.489672e+00	4.894727e+02	EIF4A1;RPL5;RPL30;RPL3;RPL32;RPL31;RPL11;RPL36A;RPL9;RPS15;RPL7A;RPS14;RPS15A;RPS19;RPS18;RPL14;RPS3;RPL35;RPL13;RPL38;RPL37;RPS11;RPL18;RPS27A;RPL39;RPS10;RPS13;RPS12;RPS9;RPL41;RPL21;RPS8;RPL22;TMA7;RPL13A;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;UBA52;RPS21;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	4.706956e-21	2.024514e-18	0	0	5.588243e+00	2.615591e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;CNOT6L;RPL21;RPS8;RPL22;RPL13A;RC3H2;THRAP3;CSDE1;XRN2;UBA52;RBM8A;RPL11;RPL36A;RPS4Y1;HELZ2;PPP2CA;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL41;LSM1;UPF3B;RPL35A;RPL23A;RPS26;RPS25;RPS28;CNOT7;RPS27;CNOT11;RPS29;RPL27A;RPS20;EIF3E;CNOT8;RPS21;RPS23
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	1.996809e-20	7.729647e-18	0	0	3.952706e+00	1.792954e+02	RPL5;RPL30;RPL3;RPL32;RPL31;RPL9;RPS15;RPS14;MRPL42;RPL7A;RPS19;RPS18;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RFC5;RPS9;RPL21;RPS8;RPL22;DHPS;MRPS18B;MRPS21;RPL13A;MRPS18C;TUFM;EEF1A1;EEF1G;RRAGC;EEF1D;RBMS1;TOP1;PTMA;MRPS36;MRPL18;RPL11;RPL36A;BAZ2A;RPS4Y1;MRPL10;MRPL11;POLD3;ORC4;RPS15A;ORC2;POLD2;RPL14;RPS3;POLR2E;RPL13;EIF4EBP2;RPL18;RPS27A;POLR2J;ST3GAL2;RPL41;RPA1;RPA2;RPL35A;NAP1L1;RPL23A;MRPL23;RPS26;NR4A2;RPS25;RPS28;RAD50;RPS27;COPS5;TNIP1;RPS29;RPL27A;POLE3;RPS20;RPS21;EIF4G2;RPS23
