Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	1.494119e-18	1.068295e-15	0	0	2.123709e+00	8.716762e+01	RPL4;EIF4A1;RPL5;RPL3;RPL32;RPL31;RPL34;POP4;EIF4A3;RPL6;IFIT3;GPATCH8;RPL7;IFIT2;LSM10;RPS14;ALKBH5;LGALS1;RPS16;PSMD4;TRIM28;SNRPD1;ZC3H12A;RPS11;RPS13;EIF2A;SRRM2;RPL23;RPL22;DNTTIP2;IMP4;SRRM1;EWSR1;CLNS1A;XRN2;RPL27;FLYWCH2;DXO;KCTD12;SF1;DHX9;TWF2;BAZ2A;ZC3HAV1;RPS4Y1;MRPL11;RRP7A;MRPL20;ERI3;RRS1;LYAR;N4BP1;BTF3;APOBEC3C;RPL41;JUN;PNO1;RDX;MRPL28;PUM1;RPS25;EIF5;RPS27;TBL2;GOLGB1;HNRNPD;RPS20;RNPS1;GRB2;HNRNPC;CALR;RPS24;APOBEC3A;APOBEC3B;SUGP1;RPLP0;MRPS12;CCDC124;MRPL32;FARS2;MRPL41;MRPL40;TMSB4X;C1QBP;SEC61B;UTP14A;ANXA2;PRMT1;NME1;KIN;SLTM;PSMA1;FAM32A;HNRNPH2;GRN;NIP7;RPL11;MRPS31;MRPL54;EXOSC7;BCLAF1;TCOF1;RPL14;CTNNA1;RPL13;FLNA;ZNF106;RPS27A;RPL18;SF3B1;YTHDF2;SF3A2;RSRC2;ELP5;SCAF4;PKN2;HDGF;RPL22L1;FAU;HDLBP;PARK7;SRP14;FBL;ZFP36;KHSRP;SNRNP35;HMGN2;RPP38;ZBP1;CAST;RPS9;NOSIP;FTSJ3;SLFN11;SRSF2;RPP21;S100A4;ERH;SRSF4;SRSF5;PPIG;FKBP3;KPNB1;SNRPB;SRSF9;DDX6;DDX5;MAZ;ISG20L2;ZFP36L2;SAFB2;NDUFV3;CWC15;EEF2;SUPT5H;LSM4;QKI;LSM2;DIAPH1;EIF2S3;UBA1;YWHAE;CCDC47;HMGB2;DDX42;HSPB1;YBX3;RPS4X;RBM3;MRPL4;SUMO1;SNRNP70;SUMO2;MRPL9;LRRFIP1;COA6;RBM5;RBM6;EIF5A;RBM14;DDX55;RPL13A;EDF1;SAFB;DDX19B;OAS2;MYH9;SNRPA1;TOP1;SLC25A5;DDX27;RPL36A;HSD17B10;HSPD1;FAM120A;POLR2G;HNRNPA1;NOP56;DUT;NIFK;CCDC59;CDC5L;PDAP1;RPL35A;RPL23A;SSRP1;HNRNPAB;CDK11B;ACIN1;ESF1;VIM;P4HB;FAM98A;EIF3D;TPT1;EIF3A;FAM50A
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	3.279292e-09	1.172347e-06	0	0	2.674524e+00	5.224854e+01	YWHAE;YWHAB;RPL34;OLA1;HDLBP;PARK7;RPL6;SLK;CAPZB;BSG;LRRFIP1;SPTAN1;EIF2A;TMPO;CAST;NUDC;ANXA2;CSNK1D;GAPVD1;EEF1G;EEF1D;NUMB;EXOC3;PLIN3;MYH9;TAGLN2;CD46;DDX6;TWF2;ARHGAP18;CAPG;ZC3HAV1;CORO1B;PSMB6;SNX2;CTNNA1;RPL14;CDH23;FLNA;STX5;S100A11;NOP56;RANBP1;HSPA5;RDX;RPL23A;EEF2;PRDX6;PPP1CA;CCS;EIF5;EIF2S3;STK24;CHMP2B;CTNNB1;PKN2;CC2D1A
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	5.654640e-07	1.347689e-04	0	0	2.540824e+00	3.655132e+01	EIF4A1;RPL5;DDX6;DDX5;DHX9;EIF4A3;HDLBP;PARK7;YBX3;RPL7;RPS14;ZFP36;SNRNP70;C1QBP;KHSRP;ZC3H12A;SNRNP35;SF3B1;RPS13;N4BP1;CCT5;RBM5;EIF2A;SRRM2;RPL41;RBM14;YTHDF2;RPL13A;PUM1;SUPT5H;HNRNPAB;RNF40;QKI;CARHSP1;DXO;RNPS1;SRSF4;CALR;HNRNPC;SRSF5;TP53;EIF3D;EIF3A;SF1
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	4.878118e-06	8.719636e-04	0	0	4.545421e+00	5.559391e+01	NDUFB9;NDUFA8;NDUFB7;NDUFB10;NDUFA12;NDUFA4;COX4I1;NDUFA10;NDUFC2;NDUFB1;COX6A1;UQCRH;COX7A2L;NDUFS8;NDUFS7;UQCRC1;NDUFV3
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	1.072207e-05	1.533256e-03	0	0	2.155291e+00	2.466344e+01	YWHAE;RPL5;GPI;GSK3B;RALA;UBXN1;RALB;CUL5;RPL11;CXCR4;UBE2D1;NEDD8;AUP1;ARRB2;HSPD1;CASP8;TRIM28;SUMO1;PRKAR2A;SUMO3;BAG1;SUMO2;ZNF746;PSMD1;RPS27A;FBXO7;IKBKE;CDK5RAP3;SMAD2;GABARAPL2;CCT2;DAXX;JUN;HSPA5;UBE2B;RPL23;RPA2;UBE2G1;UBE2A;PARP9;PRDX6;RNF40;PRKAR1A;UQCRC1;CALR;SLC25A5;TP53
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	2.207910e-05	2.631093e-03	0	0	2.143773e+00	2.298313e+01	YWHAE;RPL5;GPI;GSK3B;RALA;UBXN1;RALB;CUL5;RPL11;CXCR4;UBE2D1;NEDD8;AUP1;ARRB2;HSPD1;CASP8;TRIM28;SUMO1;PRKAR2A;BAG1;SUMO2;ZNF746;PSMD1;RPS27A;FBXO7;IKBKE;SMAD2;GABARAPL2;CCT2;DAXX;JUN;HSPA5;UBE2B;RPL23;RPA2;UBE2G1;UBE2A;PRDX6;RNF40;PRKAR1A;UQCRC1;CALR;SLC25A5;TP53
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	4.562905e-05	4.078096e-03	0	0	5.181121e+00	5.178512e+01	NDUFB9;NDUFA8;NDUFB7;NDUFS8;NDUFB10;NDUFS7;NDUFA12;NDUFA4;NDUFA10;NDUFB1;NDUFC2;NDUFV3
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	4.562905e-05	4.078096e-03	0	0	5.181121e+00	5.178512e+01	NDUFB9;NDUFA8;NDUFB7;NDUFS8;NDUFB10;NDUFS7;NDUFA12;NDUFA4;NDUFA10;NDUFB1;NDUFC2;NDUFV3
GO_Molecular_Function_2021	peptidase activator activity involved in apoptotic process (GO:0016505)	1.790599e-04	1.321682e-02	0	0	9.043988e+00	7.802963e+01	PYCARD;APAF1;BAD;CARD8;CASP1;CTSH;EBAG9
GO_Molecular_Function_2021	phosphatase binding (GO:0019902)	1.848506e-04	1.321682e-02	0	0	2.667616e+00	2.293072e+01	SMAD2;CDKN1B;ELL;BAD;PXN;RPA2;PIK3R1;VRK3;STYXL1;SNX3;CARHSP1;WNK1;PPP6R1;LCK;SIRPA;TERF2IP;CTNNB1;ANAPC5;STAT6;TP53;IKBKE;CTSC
