Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	2.372029e-13	1.648560e-10	0	0	1.893959e+00	5.505712e+01	EIF4A2;RPL4;RPL5;TCERG1;RPL30;RPL3;RPL32;RPL31;RPL34;IFIT5;RPL8;NOC2L;RPL9;RPL7;RPS15;LSM10;PNN;RPS16;RPL18A;RPS19;RPS18;RPL36;RPL35;RPL38;DENR;RPL37;RPS11;RPS10;RPS13;SRRM2;DDX18;RPL21;SCAF11;RPL23;RPL22;CIRBP;DDX10;CDC40;GTPBP4;DDX39A;LACTB2;CLNS1A;RPL27;RPL26;RPL29;EZR;EIF1B;SF1;ANP32A;MEPCE;LTA4H;ZRANB2;PRRC2C;LARP4;RPS25;RPS28;RPS27;HNRNPK;EIF5;FUBP3;RPL27A;RPS20;RNPS1;NOL10;HNRNPC;NOL11;RPS21;RPS24;DZIP3;RPS23;PPP1R10;RPLP0;GDI2;ADK;SMG7;AATF;PHF6;MRPL40;C1QBP;NELFCD;MRPS26;PARP1;NCOA5;PRMT1;NSUN5;STRBP;TFB2M;GNL3;DUS2;SLTM;NFX1;RPL10;STAU1;RPL12;RPL11;RPS15A;UNK;TCOF1;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;CCT4;UTP6;SCAF4;ARCN1;PRKRA;APEX1;HNRNPA2B1;RPL22L1;FAU;RPL10A;FBL;ZNF207;PNISR;RPS9;RPS7;RPS8;RPS5;PUS1;RPS6;RPSA;PRPF4B;THOC2;POLRMT;EEF1A1;DKC1;NCL;SIDT1;SRSF2;SRSF5;PPIG;SNRPC;PPIA;SNRPB;ZCCHC7;DDX5;DDX1;IREB2;ZFP36L1;HNRNPDL;TIA1;UBE2I;CPSF6;RPP40;TDRD7;EEF2;LSM2;LSM7;EIF2S3;EIF4G2;HSP90AB1;DDX3X;HMGB1;YBX1;CHD2;YBX3;RPS4X;RPL7A;MRPL1;UBTF;RBM6;SECISBP2L;SPATS2;RBM19;RPL13A;RPS3A;REXO4;NEMF;SYF2;RPL37A;LUC7L3;RP9;ETF1;TRIM56;DDX27;RBM4B;ADD1;REPIN1;IFI16;BMS1;TRA2A;RBBP6;EIF4E;EIF4B;PTCD3;RBM38;KRR1;CCDC59;RPL35A;RPL23A;NAP1L1;EIF3L;EIF3H;PABPC1L;EIF3D;RBMX
GO_Molecular_Function_2021	MHC class II receptor activity (GO:0032395)	9.738307e-10	3.384062e-07	0	0	inf	inf	HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Molecular_Function_2021	ubiquitin ligase inhibitor activity (GO:1990948)	7.187867e-07	1.665189e-04	0	0	6.333871e+01	8.959705e+02	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	MHC class II protein complex binding (GO:0023026)	9.721791e-07	1.689161e-04	0	0	1.294846e+01	1.792550e+02	CD74;HLA-DMA;HSP90AB1;HLA-DMB;CD81;HLA-DRA;HLA-DOA;HLA-DOB;MS4A1;HLA-DRB1
GO_Molecular_Function_2021	ubiquitin-protein transferase inhibitor activity (GO:0055105)	2.953361e-06	4.105172e-04	0	0	3.166679e+01	4.031995e+02	RPS15;RPL5;RPS7;RPL23;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	3.623686e-06	4.197436e-04	0	0	2.391206e+00	2.995708e+01	RPL5;DDX5;DDX3X;SHMT2;IREB2;RBM4B;YBX3;RPL7;ZFP36L1;UNK;C1QBP;RPL35;DENR;RPS2;RPS13;SRRM2;CPSF6;RPS7;RPS5;SECISBP2L;CIRBP;RPL13A;TDRD7;RPS3A;THOC2;LARP4;GNL3;HNRNPK;FUBP3;NCL;HNRNPA2B1;LUC7L3;RNPS1;ETF1;RPL26;HNRNPC;SRSF5;PABPC1L;EIF3D;RBMX;EIF4G2;SF1
GO_Molecular_Function_2021	telomeric DNA binding (GO:0042162)	1.224088e-04	1.215345e-02	0	0	4.983566e+00	4.489268e+01	CTC1;UPF2;BLM;ACD;APEX1;NCL;TINF2;HNRNPA2B1;UPF3A;SMG7;TELO2
GO_Molecular_Function_2021	mRNA 5'-UTR binding (GO:0048027)	2.162818e-04	1.878948e-02	0	0	5.819226e+00	4.910803e+01	RPL5;DDX3X;RPS7;SHMT2;NCL;RPS3A;RPL26;RPS13;GNL3
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	9.030561e-04	6.276240e-02	0	0	3.689434e+00	2.586192e+01	PTCD3;RPL5;RPS9;RPL12;RPL23;RPS5;RPL11;RPLP0;CIRBP;MRPS18A;RPS13
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	9.030561e-04	6.276240e-02	0	0	3.689434e+00	2.586192e+01	EIF4A2;EIF2S3;EIF5;EIF3L;EIF3J;EIF3H;EIF3F;EIF4E;EIF1B;EIF3D;EIF4G2
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1.624341e-03	1.026288e-01	0	0	9.032211e+00	5.801076e+01	CYB5R4;NCF1;NCF4;CYBA;KMO
GO_Molecular_Function_2021	poly(A) binding (GO:0008143)	4.631779e-03	2.483895e-01	0	0	4.927872e+00	2.648640e+01	TIA1;DDX3X;HNRNPDL;DDX1;PABPC1L;LARP4
GO_Molecular_Function_2021	RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164)	5.003529e-03	2.483895e-01	0	0	9.026335e+00	4.781802e+01	RRN3;SMARCB1;PIH1D1;UBTF
GO_Molecular_Function_2021	RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163)	5.003529e-03	2.483895e-01	0	0	9.026335e+00	4.781802e+01	RRN3;SMARCB1;PIH1D1;UBTF
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	7.481014e-03	3.296865e-01	0	0	1.600490e+00	7.835020e+00	DDX3X;HSP90AB1;RPL34;CAPG;ADD1;PDLIM1;RPL7A;SNX2;ATIC;COBLL1;ARFIP2;STX5;RPL15;RPS2;ARGLU1;CLIC1;USP8;DBNL;JUP;SWAP70;IDH1;RPL23A;EEF2;PAICS;EHD1;EEF1G;CCS;EIF5;HNRNPK;EIF2S3;EEF1D;CAPZA1;ABI1;NUMB;TAGLN2;EZR;RPL29;EIF4G2
GO_Molecular_Function_2021	DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	8.298459e-03	3.296865e-01	0	0	7.220483e+00	3.459828e+01	NEIL2;APEX1;HMCES;NEIL1
GO_Molecular_Function_2021	large ribosomal subunit rRNA binding (GO:0070180)	8.538643e-03	3.296865e-01	0	0	1.353180e+01	6.445403e+01	RPL12;RPL23;RPLP0
GO_Molecular_Function_2021	nucleoside kinase activity (GO:0019206)	8.538643e-03	3.296865e-01	0	0	1.353180e+01	6.445403e+01	ADK;CMPK1;DCK
GO_Molecular_Function_2021	hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	9.180655e-03	3.358187e-01	0	0	5.016268e+00	2.352959e+01	NEIL2;OARD1;CD38;MACROD2;NEIL1
GO_Molecular_Function_2021	sequence-specific DNA binding (GO:0043565)	1.200336e-02	3.852078e-01	0	0	1.454750e+00	6.433733e+00	ZNF296;ZBTB20;PRDM2;CTCF;YBX1;SMG7;BACH2;SPIB;ZCWPW1;HHEX;BBX;GABPA;MEF2A;UPF2;MEF2C;PRMT1;TCF12;TINF2;ZBTB32;TFEB;POLRMT;ZNF75A;FOXP1;CREB1;SLTM;RFX7;IRF4;NCL;RFX5;IRF8;TELO2;IRF9;ZNF274;ATF6B;CXXC1;ZNF24;CXXC5;NR2C1;PGBD2;BPTF;CTC1;ACD;ZNF263;NFATC1;UPF3A;POU2F2;USF2;KLF2;NFKB2;TCF4
GO_Molecular_Function_2021	ATPase binding (GO:0051117)	1.238934e-02	3.852078e-01	0	0	2.426865e+00	1.065617e+01	FBL;PPP3CA;ATP6V1G1;PIH1D1;DNAJC10;SYVN1;VCPKMT;SNX10;EZR;METTL21A;ANK1
