Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	3.080319e-20	2.208589e-17	0	0	2.193985e+00	9.856844e+01	EIF4A2;RPL4;EIF4A1;POP5;RPL5;RPL3;RPL32;HNRNPU;GPATCH4;NOC2L;NUDT5;RPL6;RPS14;ALKBH5;LGALS1;RPS19;SNRPD2;RPL38;RPL37;SNRPD3;EIF2A;DDX17;SRRM2;RPL23;RPL22;CIRBP;IMP4;HLA-A;DDX39A;UNC50;RPL24;RPL29;PFN1;EZR;MACF1;TWF2;NMD3;RTF1;TXN;HNRNPLL;MTDH;MRPL20;PRDX1;PCBP2;APOBEC3C;JUN;RPL41;ZRANB2;PRPF38A;MRPL23;MANF;EIF1;BST2;HNRNPM;SNW1;HNRNPF;HNRNPD;RPS20;GRB2;CALR;HNRNPC;RPS24;ARF1;MRPS15;DAZAP1;MRPS11;CLTC;MRPS12;SYNCRIP;MRPL42;TUBA1B;CSRP1;NELFE;MRPS27;NSUN2;MRPS7;MRPL45;UCHL5;NME1;PSMA6;PSMA1;SLTM;RPUSD3;STRAP;ARHGEF1;PABPC1;MAPRE1;FYTTD1;SF3B5;RPL10;AHNAK;RPL12;NIP7;MRPS30;BCLAF1;RPS15A;SRP72;RPL15;RPS2;RPL18;CCT4;SF3A3;TSNAX;DYNC1H1;UTP3;SAMD4B;APTX;SERBP1;HNRNPA2B1;TARDBP;SRP19;RPL10A;BZW1;YY1;ZNF326;CAST;PDIA3;ZBP1;RPS7;RPS5;RPS6;ALG13;RPSA;PRPF4B;FTSJ3;EEF1A1;SRSF2;SRSF3;SRSF4;ERH;PPIG;SNRPF;SREK1;PPIB;PPIA;SRSF9;LRRC59;DDX5;RBM8A;PRPF8;GTF2E2;STIP1;EMG1;HNRNPDL;TPR;G3BP2;ZC3H13;HSPA8;FDPS;TIA1;LSM1;MSN;HELZ;EEF2;LSM4;EIF2S1;LSM3;LSM2;CNOT4;DIAPH1;LSM6;SON;UBE2N;LSM14A;NOP10;RBM25;CELF1;CELF2;CCDC47;HMGB1;ELAVL1;RPS4X;SART1;SUMO2;LRRFIP1;TNPO1;HSP90AA1;RPS3A;EDF1;YWHAZ;DDX50;PATL2;DDX19B;DALRD3;OAS1;SYF2;THRAP3;NOA1;ZNF638;C1D;LUC7L3;MYH9;RBMS1;SNRPA1;SLC25A5;SRSF1;HSD17B10;TBRG4;TRA2A;POLR2G;HNRNPA1;RBM38;RBM39;PTPN1;NOP58;HNRNPA3;DUT;SSB;CNBP;RPL35A;RPL23A;U2SURP;MFAP1;EIF3L;EIF3I;EIF3G;EIF3E;NAA15;SLIRP;RBMX;RAN;EIF3A
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	2.139641e-07	7.670615e-05	0	0	2.617203e+00	4.019359e+01	FYTTD1;EIF4A1;RPL5;DAZAP1;DDX5;RBM25;RBM8A;CELF1;MRPS11;CELF2;SRSF1;HNRNPU;HNRNPLL;ELAVL1;RPS14;SYNCRIP;PCBP2;TPR;G3BP2;RPS2;EIF2A;SRRM2;RPL41;SSB;RPS7;ANGEL2;RPS5;CNBP;CIRBP;SAMD4B;RPS3A;MRPS7;HNRNPM;HNRNPA2B1;SERBP1;LUC7L3;RBMS1;SRSF4;CALR;HNRNPC;PABPC1;TARDBP;LSM14A;RBMX;EIF3A
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	1.491726e-06	3.565225e-04	0	0	1.991136e+00	2.671224e+01	RNF13;PRKCSH;CLTC;ITGB2;PLEK;PRKAG1;WDR45;ELAVL1;ACTB;HINT1;CCND3;RPS19;RAC2;RAC1;TRIM22;CDK5RAP2;MAP2K3;HSP90AA1;FBXW5;RPS7;DUSP1;PGAM1;RPS6;RHOG;RHOF;IRAK4;RHOC;LAX1;YWHAZ;EEF1A1;FGR;PRKAR1A;JTB;HCLS1;PRKD2;EZR;MAPRE1;SQSTM1;EXOC2;PPP1R15A;DCTN2;MAPKAP1;GSTP1;TWF2;WAS;BCL10;RELA;SOCS1;PDCD10;TPR;MAP2K7;PTPN1;CDKN2C;MAP3K1;TPRKB;NBEAL1;MSN;EEF2;MAD2L2;PINK1;PTPRC;PIN1;PTPN6;GRB2;PKN1;CD247;CALM1;MAP3K11;PTPN2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	2.281110e-05	4.088890e-03	0	0	2.081206e+00	2.224448e+01	MACF1;LRRC59;AHNAK;TWF2;OLA1;CAPG;BZW1;RPL6;PCMT1;LASP1;PRDX1;KIF5B;BSG;EFHD2;STX5;CCT8;RPL15;RPS2;LRRFIP1;CLIC1;EIF2A;VASP;CAST;SH3GLB1;HSPA8;PTPN1;ANXA1;TMOD3;RPL23A;EEF2;YWHAZ;EHD1;CCS;EEF1D;ABI1;SERBP1;RPL24;CTNNB1;CHMP4B;MYH9;TAGLN2;EIF3E;EZR;PFN1;RPL29;MAPRE1;RAN
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	6.842646e-05	7.675531e-03	0	0	2.335928e+00	2.240097e+01	ARF4;ARF1;RAB1B;GNAI3;GIMAP7;RAB22A;RAP1B;TUBA1C;TUBA1B;ANXA6;RAC2;RAC1;RAB6A;ARL5A;GBP1;GBP3;GBP5;RHOG;RHOF;RHOC;NME1;DNM2;EEF1A1;ARL4C;NOA1;DRG1;RAB18;ARF5;ARL8A;RAN;RABL6;RAB7A
GO_Molecular_Function_2021	kinase binding (GO:0019900)	7.826078e-05	7.675531e-03	0	0	1.811414e+00	1.712776e+01	MIDN;BTG1;CLTC;ITGB2;PRKAG1;WDR45;ELAVL1;ACTB;CCND3;RPS19;RAC2;RAC1;TRIM22;CDK5RAP2;MAP2K3;FBXW5;RPS7;STRADA;PGAM1;RPS6;RHOG;RHOF;IRAK4;RHOC;LAX1;YWHAZ;EEF1A1;FGR;TAX1BP1;JTB;HCLS1;CARD16;MAPRE1;SQSTM1;EXOC2;PPP1R15A;DCTN2;MAPKAP1;WAS;BCL10;RELA;SOCS1;PDCD10;MAP2K7;PTPN1;CDKN2C;GSN;MAP3K1;TPRKB;NBEAL1;MSN;EEF2;PTPRC;CTNNB1;PTPN6;STUB1;GRB2;CALM1;PTPN2
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	8.552703e-05	7.675531e-03	0	0	4.366661e+00	4.090111e+01	SRP19;MRPS27;CCDC47;RPSA;EEF2;EIF2S1;SEC61A1;OXA1L;SRP72;EIF6;SERBP1;NAA15;EIF2A
GO_Molecular_Function_2021	GTP binding (GO:0005525)	8.564051e-05	7.675531e-03	0	0	2.378757e+00	2.227790e+01	ARF4;ARF1;RAB1B;GIMAP7;RAB22A;RAP1B;TUBA1C;TUBA1B;ANXA6;RAC2;RAC1;RAB6A;ARL5A;GBP1;GBP3;GBP5;RHOG;RHOF;RHOC;DNM2;NME1;EEF1A1;ARL4C;NOA1;DRG1;ARL8A;ARF5;RAN;RABL6;RAB7A
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	2.103141e-04	1.555863e-02	0	0	1.961312e+00	1.660625e+01	RPL5;RNF34;DERL1;RNF8;PRR5L;BCL10;AUP1;ARRB2;HSPBP1;RELA;UBE2J1;ACTG1;TUBA1B;PCBP2;SUMO2;NAE1;JAK1;GABARAPL2;CCT2;HSPA8;JUN;SHPRH;USP7;HSP90AA1;TPI1;CAMLG;RPL23;PYHIN1;ISG15;YWHAZ;DNAJA1;PINK1;PRKAR1A;UQCRC1;UBE2N;TXNIP;TMBIM6;STUB1;CALR;SLC25A5;SQSTM1
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	2.169963e-04	1.555863e-02	0	0	4.183053e+00	3.528669e+01	RPL5;RPS14;EMG1;MRPS27;MRPS11;RPL12;RPL23;RPS5;CIRBP;GTF3A;MRPS7;MRPS6
