Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	1.402400e-18	5.174857e-16	0	0	1.696830e+00	6.975388e+01	TES;HNRNPU;ENO1;SLA2;NOC2L;SMC4;GPATCH8;DCAF7;PSMD8;ALKBH3;PSMD7;SCP2;HENMT1;PSMD4;PRKACB;IER2;DDX17;HES6;STARD3;MBNL1;SAP30BP;SCAMP2;EID1;RNF126;RNF125;DDX39A;BIN1;DDIT3;HOXB4;HOXB2;MPPE1;VPS25;OPTN;LRPAP1;URI1;CTBP2;WDR61;IQGAP1;AAAS;MTDH;PRDX5;LDHA;ZBTB7A;SERF2;VTI1B;LYN;PRPF38A;NFATC3;NFATC2;UPF3B;SNF8;FLI1;HNRNPL;EHD1;HNRNPM;FIBP;PPP5C;HNRNPK;EIF5;EIF6;HNRNPF;TCF25;HEXA;SRP54;CLTB;LITAF;PRSS23;TMSB4X;RIOK2;JAK1;DUSP2;ANXA1;TPI1;ANXA4;SERPINB9;DYNLL1;TERF1;SIRT2;GCHFR;PSMA5;PSMA6;VAMP7;NCOR1;PSMA4;HCLS1;VAMP2;SF3B4;ZNF595;SF3B5;SF3B3;RPS27L;AOAH;CCNDBP1;ASCL2;PSMA7;TMEM165;PSMB6;PSMB7;GGA1;PSMB2;PSMB3;NSD1;PPP1R7;PSMB1;PPP1R8;FLNA;BRD7;SF3B1;SRSF11;NKTR;CDKN2D;WWOX;GSN;YTHDF2;CDKN2C;CRBN;ZNF580;MDH2;AGK;MGMT;CSNK1A1;CARD8;PSMB8;DEF6;PSMB9;PHF5A;PSMC3;PSMC4;SNX17;SERBP1;PKN1;CRLF3;MTCH2;PDCD6;UBE2D2;UBE2D3;ZBTB20;RORA;PARK7;YY1;MAEA;CFL1;PIM1;ZNF207;MAF1;SNRNP35;KPNA2;TXNL4A;HMGN3;AP2M1;HMGN1;RAB2A;IK;UBE2E3;F2R;GTF3A;DGKZ;SRSF2;SNRPG;SNRPE;ERH;SRSF4;S100A4;ANAPC5;TNIK;TOX;SQSTM1;SRSF7;KPNB1;SNRPB;KMT2E;MAX;RHOBTB3;CREM;CORO1A;HSP90B1;SLC9A3R1;STIP1;SMYD3;ZNF302;IP6K2;TIA1;OSBPL5;POLR3GL;ZBTB16;LSM1;ARPC4;ARPC5;HOPX;DRAP1;DAB2;SCCPDH;ARPC2;ARPC3;TADA3;SP3;PIN1;ZNF655;COPS8;RNF187;CELF2;FHL3;FASLG;SYNE2;SYNE1;LBH;SUMO1;SNRNP70;VPS72;SUMO2;IDH3B;TNPO1;LBR;YAF2;ACTR3;EIF5A;HSP90AA1;VPS37B;RAD23B;DDOST;PATL2;ARL4C;METTL23;TFDP2;CTDSP1;SYF2;TMBIM1;TMBIM6;DNAJC8;GAPDH;SLC25A11;HDAC2;HDAC1;CCDC69;VPS4B;NLRC5;KATNB1;PRCP;PDHB;CXXC5;MLLT6;IFI16;DNAJB6;RBBP4;CCDC85B;RSBN1L;KATNA1;POLR2E;SAP18;POLR2F;POLR2G;FYN;SNRPB2;RBBP7;POLR2L;CYB5B;SMARCE1;NDUFA9;HNRNPA3;GZMA;CNBP;MAP1LC3B2;GZMB;CDC5L;PTPN12;EXOG;GZMH;KLF6;EIF3G;DRG1;PTPN6;STUB1;SMARCB1;GFI1;UBE2L6;IFI35;NUDT5;ACTB;UBE2L3;NFU1;RASSF1;MT2A;SNRPD1;PPP2R1A;RASSF5;BSG;MAGOH;DPF2;ARL6IP4;EPC1;ZNF600;SKP1;SRRM2;ABT1;IMP3;CIRBP;CSNK1D;ACTN4;RUNX3;JMJD6;INPP4A;SUB1;CSNK2B;VDAC3;CD2BP2;VDAC2;KDELR2;PFN1;AURKAIP1;BEX4;GGNBP2;ANP32A;TXK;ZBTB1;GSKIP;UBE2J2;ZNHIT1;PPCS;NEU1;INPP5K;LYAR;RALGDS;DECR1;APOBEC3C;SRPK2;XBP1;APOBEC3G;GADD45B;XRCC5;GADD45A;APOBEC3H;SMARCA5;NTAN1;MANF;ID2;RNPS1;ATM;CALR;CALM1;CLIC3;PPP1R11;TECR;INTS10;AATF;PRPF19;MAP1LC3B;RAC2;ACADM;RAC1;CLIC1;CTSC;TMED5;RAB8B;SEC13;PARP4;PRMT2;STARD3NL;TUBB;RHOG;RHOF;RHOC;RHOA;UCHL5;COMMD5;MLF2;SCNM1;SLTM;HNRNPH2;SLU7;CD63;SP100;PCNA;WAS;RELA;NT5C;PPP2CA;TCEAL8;SERTAD1;EXOSC9;SCAND1;RAE1;RANBP1;YIPF3;PTGES3;YIPF4;AKR1C3;RPA2;PPP1CA;BATF;MAD2L2;THEMIS2;STK17A;HNRNPA2B1;MPHOSPH8;MPHOSPH6;SPPL2A;CIB1;ARID4B;SRP14;COMT;GIMAP7;ETS1;ACTG1;CCND3;CHCHD2;RGS3;CCND2;BANF1;PDIA3;ZBP1;G6PD;ARID5A;LGALS9C;LGALS9B;DPM1;MAU2;PPIE;CHMP4A;PPIB;PPIA;PPID;DDX6;DDX5;AKNA;TMED10;RBM8A;PSMD14;PSMD13;UBB;ZMAT2;IRAK1;IRAK2;UBC;PMAIP1;LPXN;UBE2F;HSPA8;TGFB1;CPSF6;HSPA5;CCZ1;MSN;ISG15;USB1;IFT20;DIAPH1;ARHGAP30;NASP;BHLHE40;UBE2N;CYCS;MUS81;HMGB1;ELAVL1;RBM3;GATAD1;CYP2R1;MYBL1;BUD31;PPP2R5C;TRNAU1AP;IRAK4;SAFB;YWHAZ;TGFBR1;DDX19B;ELF1;IRF3;RABEP2;THRAP3;IRF1;IRF7;TERF2IP;LUC7L3;MYH9;ITGB1BP1;EAPP;IRF9;OTUB1;SASH3;ATF6B;NAA20;RNF8;RNF6;MAT2B;SAMHD1;PSMB10;ADD1;UGP2;TBX21;ERBB2;TRA2A;MAPK1;TMEM208;PTK2B;BNIP2;RALY;GBP2;GBP4;KLRG1;TAF15;TAF12;WTAP;B3GAT3;CMTM6;DTNBP1;DEK;S100B;USP28;USF1;MAPK13;CCS;KANSL1;ABHD17A;PITHD1;CDK2AP2;BAX;SSBP3;LPIN2;RAN
GO_Cellular_Component_2021	nucleus (GO:0005634)	1.410707e-15	2.602754e-13	0	0	1.644418e+00	5.623037e+01	TES;HNRNPU;ENO1;NOC2L;SMC4;GPATCH8;DCAF7;PSMD8;ALKBH3;PSMD7;HENMT1;PSMD4;PRKACB;IER2;DDX17;HES6;MBNL1;SAP30BP;EID1;RNF126;DDX39A;BIN1;DDIT3;HOXB4;HOXB2;VPS25;OPTN;URI1;CTBP2;WDR61;IQGAP1;AAAS;MTDH;PRDX5;LDHA;ZBTB7A;SERF2;LYN;PRPF38A;NFATC3;NFATC2;UPF3B;SNF8;FLI1;HNRNPL;HNRNPM;FIBP;PPP5C;HNRNPK;EIF5;EIF6;HNRNPF;TCF25;SRP54;PRSS23;TMSB4X;RIOK2;JAK1;DUSP2;ANXA1;TPI1;ANXA4;SERPINB9;DYNLL1;TERF1;SIRT2;GCHFR;PSMA5;PSMA6;NCOR1;PSMA4;HCLS1;SF3B4;ZNF595;SF3B5;SF3B3;RPS27L;CCNDBP1;ASCL2;PSMA7;PSMB6;PSMB7;PSMB2;PSMB3;NSD1;PPP1R7;PSMB1;PPP1R8;FLNA;BRD7;SF3B1;SRSF11;NKTR;CDKN2D;WWOX;GSN;YTHDF2;CDKN2C;CRBN;ZNF580;MDH2;MGMT;CSNK1A1;CARD8;PSMB8;DEF6;PSMB9;PHF5A;PSMC3;PSMC4;SERBP1;PKN1;CRLF3;MTCH2;PDCD6;UBE2D2;UBE2D3;ZBTB20;RORA;PARK7;YY1;MAEA;CFL1;PIM1;ZNF207;MAF1;SNRNP35;KPNA2;TXNL4A;HMGN3;HMGN1;RAB2A;IK;UBE2E3;GTF3A;DGKZ;SRSF2;SNRPG;SNRPE;ERH;SRSF4;S100A4;ANAPC5;TNIK;TOX;SRSF7;KPNB1;SNRPB;KMT2E;MAX;CREM;CORO1A;HSP90B1;SLC9A3R1;STIP1;SMYD3;ZNF302;IP6K2;TIA1;POLR3GL;ZBTB16;LSM1;ARPC4;ARPC5;HOPX;DRAP1;SCCPDH;ARPC2;ARPC3;TADA3;SP3;PIN1;ZNF655;COPS8;RNF187;CELF2;FHL3;FASLG;SYNE2;SYNE1;LBH;SUMO1;SNRNP70;VPS72;SUMO2;IDH3B;TNPO1;LBR;YAF2;ACTR3;EIF5A;HSP90AA1;RAD23B;PATL2;ARL4C;METTL23;TFDP2;CTDSP1;SYF2;TMBIM6;DNAJC8;GAPDH;SLC25A11;HDAC2;HDAC1;CCDC69;VPS4B;NLRC5;KATNB1;PDHB;CXXC5;MLLT6;IFI16;DNAJB6;RBBP4;CCDC85B;RSBN1L;KATNA1;POLR2E;SAP18;POLR2F;POLR2G;FYN;SNRPB2;RBBP7;POLR2L;SMARCE1;NDUFA9;HNRNPA3;GZMA;CNBP;GZMB;CDC5L;PTPN12;EXOG;KLF6;EIF3G;DRG1;PTPN6;STUB1;SMARCB1;GFI1;UBE2L6;IFI35;NUDT5;ACTB;UBE2L3;NFU1;RASSF1;MT2A;SNRPD1;PPP2R1A;RASSF5;MAGOH;DPF2;ARL6IP4;EPC1;ZNF600;SKP1;SRRM2;ABT1;IMP3;CIRBP;CSNK1D;ACTN4;RUNX3;JMJD6;INPP4A;SUB1;CSNK2B;VDAC3;CD2BP2;VDAC2;PFN1;AURKAIP1;BEX4;GGNBP2;ANP32A;TXK;ZBTB1;GSKIP;UBE2J2;ZNHIT1;PPCS;INPP5K;LYAR;RALGDS;DECR1;APOBEC3C;SRPK2;XBP1;APOBEC3G;GADD45B;XRCC5;GADD45A;APOBEC3H;SMARCA5;NTAN1;MANF;ID2;RNPS1;ATM;CALR;CALM1;CLIC3;PPP1R11;TECR;INTS10;AATF;PRPF19;ACADM;CLIC1;PARP4;PRMT2;TUBB;UCHL5;COMMD5;MLF2;SCNM1;SLTM;HNRNPH2;SLU7;SP100;PCNA;WAS;RELA;NT5C;PPP2CA;TCEAL8;SERTAD1;EXOSC9;SCAND1;RAE1;RANBP1;PTGES3;AKR1C3;RPA2;PPP1CA;BATF;MAD2L2;THEMIS2;STK17A;HNRNPA2B1;MPHOSPH8;MPHOSPH6;CIB1;ARID4B;SRP14;ETS1;ACTG1;CCND3;CHCHD2;RGS3;CCND2;BANF1;PDIA3;ZBP1;ARID5A;LGALS9C;LGALS9B;DPM1;MAU2;PPIE;CHMP4A;PPIB;PPIA;PPID;DDX6;DDX5;RBM8A;PSMD14;PSMD13;UBB;ZMAT2;IRAK1;IRAK2;UBC;PMAIP1;LPXN;UBE2F;HSPA8;TGFB1;CPSF6;HSPA5;MSN;ISG15;USB1;DIAPH1;NASP;BHLHE40;UBE2N;CYCS;MUS81;HMGB1;ELAVL1;RBM3;GATAD1;MYBL1;BUD31;PPP2R5C;TRNAU1AP;IRAK4;SAFB;YWHAZ;TGFBR1;DDX19B;ELF1;IRF3;THRAP3;IRF1;IRF7;TERF2IP;LUC7L3;MYH9;ITGB1BP1;EAPP;IRF9;OTUB1;SASH3;ATF6B;NAA20;RNF8;RNF6;MAT2B;SAMHD1;PSMB10;ADD1;UGP2;TBX21;ERBB2;TRA2A;MAPK1;PTK2B;RALY;GBP2;GBP4;TAF15;TAF12;WTAP;DTNBP1;DEK;S100B;USP28;USF1;MAPK13;CCS;KANSL1;PITHD1;CDK2AP2;BAX;SSBP3;LPIN2;RAN
GO_Cellular_Component_2021	cell-substrate junction (GO:0030055)	3.316322e-12	4.079077e-10	0	0	2.824153e+00	7.464849e+01	ARF1;TES;YWHAB;CLTC;ITGB2;ARPC5L;SLA;FHL3;ILK;SYNE2;ACTB;ACTG1;LASP1;YWHAQ;CFL1;BSG;ANXA6;RAC2;CAPN2;FLOT1;ITGB7;RAC1;CAPN1;B2M;JAK1;ACTR3;CAP1;PDIA3;ANXA1;PPP1R12A;RHOG;RRAS2;ACTN4;YWHAZ;RHOA;DNM2;MYH9;EVL;ITGB1BP1;LCP1;PFN1;MAPRE1;PPIB;MAPRE2;PPIA;ARF6;PXN;IQGAP1;ADD1;HSP90B1;CDC42;FLNA;LPXN;MAPK1;PTK2B;CD99;VASP;HSPA9;HSPA8;GSN;HSPA5;MSN;ARPC5;DAB2;HNRNPK;PTPRC;ARPC2;ARPC3;GNB2;P4HB;CALR;LAMTOR3;FERMT3
GO_Cellular_Component_2021	focal adhesion (GO:0005925)	4.919324e-12	4.538076e-10	0	0	2.819105e+00	7.340342e+01	ARF1;TES;YWHAB;CLTC;ITGB2;ARPC5L;SLA;FHL3;ILK;SYNE2;ACTB;ACTG1;LASP1;YWHAQ;CFL1;BSG;ANXA6;RAC2;CAPN2;FLOT1;ITGB7;RAC1;CAPN1;B2M;JAK1;ACTR3;CAP1;PDIA3;ANXA1;PPP1R12A;RHOG;RRAS2;ACTN4;YWHAZ;RHOA;DNM2;MYH9;EVL;ITGB1BP1;LCP1;PFN1;MAPRE1;PPIB;MAPRE2;PPIA;ARF6;PXN;IQGAP1;ADD1;HSP90B1;CDC42;FLNA;LPXN;MAPK1;PTK2B;CD99;VASP;HSPA9;HSPA8;GSN;HSPA5;MSN;ARPC5;DAB2;HNRNPK;PTPRC;ARPC2;ARPC3;GNB2;P4HB;CALR;LAMTOR3
GO_Cellular_Component_2021	secretory granule membrane (GO:0030667)	8.754147e-11	6.460560e-09	0	0	3.084600e+00	7.143596e+01	ITGAM;SLC44A2;TMEM179B;ITGB2;LPCAT1;MAGT1;ITGAL;STK10;LAMP1;TBC1D10C;RAC1;CD53;FCER1G;CD300A;ATP6AP2;HLA-B;RHOG;HLA-C;NDUFC2;CYBA;RHOF;DYNLL1;RHOA;DDOST;VAMP8;VAMP7;TYROBP;RAB37;TMBIM1;ADAM8;CD47;VAMP2;RAB7A;CD63;RAB5C;TMED10;PRCP;IQGAP1;SRI;IQGAP2;RAP1B;SYNGR1;ORMDL3;STOM;SLC15A4;HMOX2;LAIR1;CMTM6;RAB27B;BST2;DIAPH1;PTPRC;SELL;VAPA;LAMTOR3
GO_Cellular_Component_2021	secretory granule lumen (GO:0034774)	1.622452e-10	9.978082e-09	0	0	2.919062e+00	6.580124e+01	ARHGAP9;GMFG;HEXB;CTSW;HMGB1;SRP14;PSMD6;PSMD7;TMSB4X;OSTF1;B2M;CTSD;GYG1;CTSC;CAP1;SRGN;CCT2;SERPINB1;HSP90AA1;DBNL;NHLRC3;PGAM1;TUBB;PRSS57;ACTN4;MIF;PSMA5;FGR;BIN2;CSNK2B;PPIE;PPIA;KPNB1;PSMD14;PSMD13;GSTP1;PLAC8;PSMB7;NEU1;PSMB1;MAPK1;VTI1B;GSDMD;HSPA8;GSN;TGFB1;TRAPPC1;XRCC5;RAB27A;ARPC5;POMC;ERP44;SCCPDH;PSMC3;MAGED2;PTPN6;ACTR10;FERMT3
GO_Cellular_Component_2021	ficolin-1-rich granule (GO:0101002)	4.157383e-10	1.988700e-08	0	0	3.371593e+00	7.282965e+01	PSMD14;TMEM179B;PSMD13;GMFG;GSTP1;ITGB2;PRCP;HMGB1;SRP14;PSMB7;PSMD6;PSMD7;LAMP1;PSMB1;TBC1D10C;MAPK1;CAPN1;OSTF1;RAC1;GYG1;CTSD;GSDMD;HSPA8;HSP90AA1;DBNL;FCER1G;GSN;CD300A;PGAM1;ATP6AP2;PDAP1;MIF;ARPC5;DYNLL1;RHOA;PSMA5;DIAPH1;BIN2;PSMC3;CSNK2B;PPIE;ADAM8;PPIA;ACTR10;KPNB1
GO_Cellular_Component_2021	mitochondrial respiratory chain complex I (GO:0005747)	4.850487e-10	1.988700e-08	0	0	9.115385e+00	1.954956e+02	NDUFA9;NDUFB9;NDUFA8;NDUFB7;NDUFA6;NDUFB10;NDUFB6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFA2;NDUFB2;NDUFA1;NDUFC2;NDUFS8;NDUFAB1;NDUFS2;NDUFV1
GO_Cellular_Component_2021	respiratory chain complex I (GO:0045271)	4.850487e-10	1.988700e-08	0	0	9.115385e+00	1.954956e+02	NDUFA9;NDUFB9;NDUFA8;NDUFB7;NDUFA6;NDUFB10;NDUFB6;NDUFA5;NDUFA12;NDUFA4;NDUFA3;NDUFA2;NDUFB2;NDUFA1;NDUFC2;NDUFS8;NDUFAB1;NDUFS2;NDUFV1
GO_Cellular_Component_2021	endosome membrane (GO:0010008)	8.758589e-10	3.231919e-08	0	0	2.709829e+00	5.651569e+01	IFITM2;PLEKHF1;CLTC;SLA2;LAMP1;ANXA6;RAC1;B2M;CTSD;RAB8A;AP2M1;RAB8B;PSENEN;PDIA3;STARD3;ATP6V0E1;ANXA1;STARD3NL;ATP6AP2;HLA-B;HLA-C;HLA-A;IRAK4;VPS37B;HLA-F;MR1;HLA-E;SCAMP2;VAMP8;VAMP7;TMBIM1;IRF7;ATP6V0D1;VPS25;OPTN;ARF6;RAB7A;CD63;RAB5C;GOSR2;VPS4B;VPS26A;ADRB2;TMEM165;GGA1;IRAK1;UBB;IRAK2;UBC;ERBB2;SLC15A4;SNX6;VTI1B;CMTM6;SNF8;EHD1;SNX17;ABHD17A;LAMTOR3;CD320
