Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	4.295039e-26	3.105313e-23	0	0	2.427571e+00	1.417938e+02	RPL4;RPL30;RPL3;TFRC;RPL31;RPL34;HNRNPR;ENO1;RPL8;RPL6;RRP8;CCAR2;RPL7;TIAL1;LSM10;RPS16;RPL18A;DHX57;RPL36;LUC7L;RPS12;EIF2A;SEC63;ABT1;DDX18;HLA-A;SND1;JMJD6;SRRM1;SUB1;RPL27;RPL26;PFN1;RPL28;DUS3L;SLBP;PRKDC;RPN1;MRPL14;ZC3HAV1;TXN;AKAP17A;RPS4Y1;HTATSF1;MTDH;FXR1;DHX30;MRPL20;LARP1;PCBP1;RRS1;GAR1;DHX38;LTA4H;RBM12;TRMT1L;BTF3;PRPF38B;XRCC6;APOBEC3G;XRCC5;MRPL28;PA2G4;MAGOHB;EIF1;MANF;RPS26;BST2;CS;HNRNPM;HNRNPK;RPS27;LAS1L;RPL27A;HNRNPC;CALR;RPS24;MRPS14;RPLP0;NKAP;MRPL32;WDR43;MRPL41;SYNCRIP;TUBA1B;C1QBP;TMSB4X;SEC61B;ANXA2;PRMT1;NSUN5;PABPC4;PPHLN1;TFB2M;MRPS5;GNL3;SLTM;HNRNPH1;HNRNPH2;ALDOA;RPL10;AKAP8;NOL8;PURA;EXOSC9;RPS3;RPL14;RPL13;FLNA;RPS2;RPS27A;RPL17;RAE1;RPL19;TSNAX;DYNC1H1;NQO1;NPM1;CDKN2A;MCRS1;RRP1B;RSL1D1;NUDT21;XPOT;SERBP1;PKN2;SRP19;HDLBP;NUCKS1;MSI2;YARS2;CWC22;ZNF207;PNISR;PCID2;SUPT16H;RPS8;RPS6;RPSA;ZCRB1;WBP11;ILF2;SLFN11;SNRPG;S100A4;SNRPF;PPIB;PPIA;FKBP3;KPNB1;SNRPA;DAP3;DDX5;RPS19BP1;CORO1A;ZFP36L2;HSP90B1;UBC;DNAJC21;BRIX1;ZC3H15;FDPS;CPSF4;UBE2I;PNPT1;CPSF6;FUS;NONO;TBCA;CLK3;DIAPH1;YRDC;LSM7;EIF2S3;CAPRIN1;MKRN1;RSL24D1;RBM25;DDX3X;DDX46;HMGB2;ZC3H8;ADAR;SYNE1;RPS4X;RBM4;MRPL3;SUMO1;SUMO2;UBTF;WDR6;LRRFIP1;MRPL9;RBM34;LBR;EIF5B;TSFM;RBM14;HSP90AA1;GLRX3;NCBP1;RPL13A;RPS3A;TRNAU1AP;REXO4;TSN;DDX19A;SFPQ;MYH9;SLC25A5;EIF4E2;SLC3A2;JAKMIP1;ADD1;HSPD1;REPIN1;PUF60;IFI16;U2AF2;POLR2B;TRA2B;BMS1;RALY;HNRNPA1;DUT;GPKOW;DDX31;PDAP1;IMMT;SSRP1;P4HB;FAM98A;SSBP1;RAN;TPT1;EIF3B;METAP2;FAM50A
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	1.464445e-10	5.293968e-08	0	0	2.866074e+00	6.490045e+01	DDX3X;YWHAB;RPL34;HDLBP;ENO1;BZW2;RPL6;MPRIP;BSG;LRRFIP1;CLIC1;EIF2A;NCK1;UNC45A;USP8;NUDC;ANXA1;ANXA2;AHSA1;SND1;HCFC1;MYH9;PFN1;ALDOA;CHMP5;SLC3A2;IQGAP1;ZC3HAV1;ADD1;PSMB6;CNN2;DNAJB1;LDHA;LARP1;PUF60;PCBP1;RPL14;FLNA;CCT8;RPS2;PDLIM5;EPS15;S100A11;SNX5;ZC3H15;HSPA5;RAB11B;RPS26;RSL1D1;EHD4;HNRNPK;EIF2S3;STK24;VAPA;SERBP1;CHMP2B;CTNNB1;PKN2;FXYD5;RAN
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	2.201911e-05	5.306606e-03	0	0	4.152409e+00	4.452877e+01	CYB5A;NDUFB7;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA4;NDUFB3;UQCR10;COX6A1;CYB561D2;NDUFS6;UQCRQ;NDUFS2;NDUFV2;NDUFV1
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	1.020171e-04	1.843959e-02	0	0	2.021409e+00	1.857750e+01	UBXN1;CXCR4;UBE2L6;GABARAP;HSPD1;ATXN3;TUBA1B;BAG5;UBB;SUMO1;SLC22A18;UBC;SUMO2;SPOP;RPS27A;FBXO7;JAK1;SMAD2;CCT2;HSP90AA1;CAMLG;HSPA5;ARRDC1;XRCC5;TUBB;MAP1LC3B2;UBE2G1;PA2G4;UBE2A;TNFRSF1B;NFKBIA;MDM2;TXNIP;NDUFS2;TMBIM6;CALR;ANKRA2;EIF4E2;SLC25A5;UBA52;SQSTM1;OTUB1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	2.102256e-04	2.395145e-02	0	0	1.926740e+00	1.631434e+01	PRR7;UBXN1;CXCR4;UBE2L6;GABARAP;HSPD1;ATXN3;TUBA1B;BAG5;UBB;SUMO1;SLC22A18;UBC;SUMO2;SPOP;RPS27A;FBXO7;JAK1;SMAD2;CCT2;HSP90AA1;CAMLG;HSPA5;ARRDC1;XRCC5;TUBB;MAP1LC3B2;UBE2G1;PA2G4;UBE2A;TNFRSF1B;NFKBIA;MDM2;TXNIP;NDUFS2;TMBIM6;CALR;ANKRA2;EIF4E2;SLC25A5;UBA52;SQSTM1;OTUB1
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	2.318950e-04	2.395145e-02	0	0	4.529779e+00	3.791075e+01	NDUFB7;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA4;NDUFS6;NDUFB3;NDUFS2;NDUFV2;NDUFV1
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	2.318950e-04	2.395145e-02	0	0	4.529779e+00	3.791075e+01	NDUFB7;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA4;NDUFS6;NDUFB3;NDUFS2;NDUFV2;NDUFV1
GO_Molecular_Function_2021	disordered domain specific binding (GO:0097718)	4.095280e-04	3.701109e-02	0	0	6.031303e+00	4.704721e+01	SMAD2;HSP90AA1;NCOA3;FKBP8;MDM2;CALM1;CALM2;GAPDH
GO_Molecular_Function_2021	ribosomal small subunit binding (GO:0043024)	7.747665e-04	6.223957e-02	0	0	6.329252e+00	4.533611e+01	NPM1;DDX3X;LARP1;PIM1;MTIF3;ABCE1;EIF1
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	9.367414e-04	6.772640e-02	0	0	1.898547e+00	1.323876e+01	SLBP;DDX5;RBM25;DDX3X;HDLBP;HNRNPR;RPL7;FXR1;SYNCRIP;RBM4;LARP1;PCBP1;C1QBP;TRA2B;RPS3;LUC7L;RPS2;CCT5;EIF2A;RBM14;CPSF6;NCBP1;PABPC4;RPL13A;RPS3A;GNL3;RPS26;HNRNPM;NUDT21;RSL1D1;HNRNPK;SERBP1;RPL26;CALR;HNRNPC
GO_Molecular_Function_2021	mRNA 5'-UTR binding (GO:0048027)	1.213372e-03	7.975160e-02	0	0	4.823869e+00	3.238916e+01	SYNCRIP;RSL1D1;DDX3X;LARP1;RPS3A;RPL26;CCT5;GNL3
GO_Molecular_Function_2021	5'-3' RNA polymerase activity (GO:0034062)	1.662286e-03	1.001527e-01	0	0	4.522010e+00	2.893888e+01	POLR2B;MED21;MED20;POLR1D;POLR2F;POLR2I;POLR3K;POLR2L
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	2.581668e-03	1.435805e-01	0	0	1.519978e+00	9.058036e+00	TENM1;TFRC;PLEK;DPY30;ENO1;YARS2;SYNE1;IKBKB;IMPA1;FBXO4;MLX;LRRFIP1;B2M;APPL1;HSP90AA1;ST6GAL1;G6PD;PRMT2;ADAM10;COMMD1;TERF2;NRBP1;SFPQ;IRF3;DDIT3;S100A6;MYH9;TKT;PRPS2;PRPS1;VPS4B;UBA5;PEX11B;TXN;ADRB2;MFF;CST7;CORO1A;ADD1;SRM;FXR1;BLOC1S6;PDCD10;CCL5;FLNA;MGAT2;S100A11;S100A10;MCL1;NPM1;GCH1;EIF2AK1;ZBTB16;GZMA;TMEM192;GGCT;BST2;NUDT21;BAX;TCF3;SSBP1;MAP3K13
GO_Molecular_Function_2021	DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	2.946623e-03	1.521720e-01	0	0	4.018913e+00	2.341859e+01	POLR2B;MED21;MED20;POLR1D;POLR2F;POLR2I;POLR3K;POLR2L
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	3.240227e-03	1.561789e-01	0	0	4.519428e+00	2.590587e+01	LAG3;CD8B;CD81;CD8A;TUBB;PILRB;HLA-E
GO_Molecular_Function_2021	ribose phosphate diphosphokinase activity (GO:0004749)	3.690103e-03	1.569379e-01	0	0	2.706579e+01	1.516253e+02	PRPS2;PRPS1;PRPSAP2
GO_Molecular_Function_2021	aspartic-type endopeptidase inhibitor activity (GO:0019828)	3.690103e-03	1.569379e-01	0	0	2.706579e+01	1.516253e+02	PRNP;ROCK1;GAPDH
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	4.985950e-03	1.926717e-01	0	0	3.015675e+00	1.598649e+01	SRP19;TMEM147;NAA10;C1QBP;SERBP1;RPSA;MTIF3;SEC61B;EIF2A;TMCO1
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	5.063296e-03	1.926717e-01	0	0	3.255859e+00	1.720962e+01	UBE2I;UBE2D2;UBE2D3;UBE2E1;UFC1;UBE2L6;UBE2G1;BIRC6;UBE2A
GO_Molecular_Function_2021	N-methyltransferase activity (GO:0008170)	6.368103e-03	2.204800e-01	0	0	4.516850e+00	2.283924e+01	SETD3;PRMT1;METTL5;TFB2M;METTL18;TRMT1L
GO_Molecular_Function_2021	pre-mRNA binding (GO:0036002)	7.389870e-03	2.204800e-01	0	0	3.720976e+00	1.826123e+01	SLBP;RBM4;ZRSR2;DDX5;U2AF2;TRA2B;HNRNPA1
GO_Molecular_Function_2021	double-stranded telomeric DNA binding (GO:0003691)	8.298459e-03	2.204800e-01	0	0	7.220483e+00	3.459828e+01	PURA;XRCC6;XRCC5;TERF2
GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	8.368983e-03	2.204800e-01	0	0	2.131539e+00	1.019563e+01	HMGB2;NUCKS1;WBP11;REXO4;HSPD1;RAD51B;PURA;ERCC4;POLR3C;SUB1;PCBP1;ERCC1;RPA3;MCM5;SSBP1;HNRNPA1
GO_Molecular_Function_2021	adenylate cyclase binding (GO:0008179)	8.538643e-03	2.204800e-01	0	0	1.353180e+01	6.445403e+01	CAP1;CALM1;CALM2
GO_Molecular_Function_2021	cytoskeleton-nuclear membrane anchor activity (GO:0140444)	8.538643e-03	2.204800e-01	0	0	1.353180e+01	6.445403e+01	SUN2;SUN1;SYNE1
GO_Molecular_Function_2021	diphosphotransferase activity (GO:0016778)	8.538643e-03	2.204800e-01	0	0	1.353180e+01	6.445403e+01	PRPS2;PRPS1;PRPSAP2
GO_Molecular_Function_2021	nucleosomal histone binding (GO:0031493)	8.538643e-03	2.204800e-01	0	0	1.353180e+01	6.445403e+01	THAP7;VRK1;EZH1
GO_Molecular_Function_2021	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	8.538643e-03	2.204800e-01	0	0	1.353180e+01	6.445403e+01	PRDX3;PGK1;TXN
GO_Molecular_Function_2021	MHC class I protein binding (GO:0042288)	9.180655e-03	2.288832e-01	0	0	5.016268e+00	2.352959e+01	CD8B;CD8A;TUBB;PILRB;HLA-E
GO_Molecular_Function_2021	L-lactate dehydrogenase activity (GO:0004459)	9.987505e-03	2.329344e-01	0	0	inf	inf	LDHB;LDHA
GO_Molecular_Function_2021	nitrite reductase activity (GO:0098809)	9.987505e-03	2.329344e-01	0	0	inf	inf	CYB5B;CYB5R3
GO_Molecular_Function_2021	R-SMAD binding (GO:0070412)	1.265549e-02	2.859350e-01	0	0	4.514275e+00	1.972587e+01	SMAD2;PPM1A;DDX5;RANBP3;FOS
GO_Molecular_Function_2021	acetyl-CoA C-acyltransferase activity (GO:0003988)	1.581318e-02	3.108317e-01	0	0	9.020468e+00	3.740708e+01	HADHA;ACAA1;ACAT1
GO_Molecular_Function_2021	oligosaccharyl transferase activity (GO:0004576)	1.581318e-02	3.108317e-01	0	0	9.020468e+00	3.740708e+01	RPN2;ALG5;RPN1
GO_Molecular_Function_2021	ubiquitin binding (GO:0043130)	1.601841e-02	3.108317e-01	0	0	2.138760e+00	8.841670e+00	UBXN1;UBXN2A;ADRM1;CXCR4;UBE2L6;CKS1B;NSFL1C;MVB12A;MDM2;FBXO7;SQSTM1;RAE1;OTUB1
