Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	guanyl ribonucleotide binding (GO:0032561)	1.082162e-05	3.045198e-03	0	0	2.526467e+00	2.888753e+01	ARF3;ARF4;ARF1;RALB;ATL1;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBB6;TUBB1;PIP4K2B;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;PDE2A;RAB27B;RHOC;TUBB4B;RHOA;TUBA4A;RAB11B;DNM2;RAB32;RAB10;LSG1;TUBB2A;RHEB;RAPGEF2;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	1.272944e-05	3.045198e-03	0	0	2.275224e+00	2.564540e+01	GNAZ;VCP;RALB;ATL1;CLU;RHOBTB1;EFTUD2;RAP1B;CDC42;GNA13;SMCHD1;GNA15;OPA1;RAC1;RAB8A;RAB2A;TOR3A;RAB4A;HSP90AA1;TOR1A;MX1;RAB27B;ATP2B1;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;DNM3;MYL6;LSG1;KIF2A;RHEB;GNB1;GNAS;GNB5;ARL8B
GO_Molecular_Function_2021	GTP binding (GO:0005525)	1.295829e-05	3.045198e-03	0	0	2.586529e+00	2.910822e+01	ARF3;ARF4;ARF1;RALB;ATL1;RHOBTB1;RAP1B;CDC42;TUBA1C;TUBB6;TUBB1;PIP4K2B;RAC1;ARL5A;RAB8A;RAB2A;RAB4A;RAB27B;RHOC;TUBB4B;TUBA4A;RHOA;DNM2;RAB11B;RAB32;RAB10;LSG1;TUBB2A;RHEB;ARF5;ARL8B;TUBA8
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	2.281110e-05	4.020456e-03	0	0	2.081206e+00	2.224448e+01	MACF1;ARHGAP18;ASAP1;ENO1;F11R;CLINT1;CRKL;GOLGA2;PDLIM1;SNX2;MPRIP;CAPZB;PUF60;KIF5B;PACSIN2;SNX9;CLIC1;TBC1D10A;SPTBN1;TMPO;VASP;RANBP1;PTPN1;DBNL;IST1;EPS15L1;PRDX6;YWHAZ;RAB11B;RAB10;EIF5;PKM;CTTN;VAPA;EEF1D;NUMB;RPL24;TAGLN2;PKP4;FXYD5;TLN1;ALDOA;EIF4G2;PFKP;TJP2;PICALM;PLEC
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	3.256636e-05	4.591857e-03	0	0	6.968858e+00	7.200385e+01	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CDKN2B;PRKAR2B;CDKN2A;PRKAR1A;HSPB1;CIB1
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	6.356362e-05	7.468725e-03	0	0	1.808059e+01	1.747212e+02	CDKN2D;HEXIM1;HEXIM2;CDKN1A;CDKN2B;CDKN2A
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	8.819059e-05	8.882053e-03	0	0	2.298766e+00	2.146130e+01	GNAZ;RALB;ATL1;RHOBTB1;EFTUD2;RAP1B;CDC42;GNA13;GNA15;OPA1;RAC1;RAB8A;RAB2A;RAB4A;MX1;RAB27B;RHOC;GTPBP1;GNG11;GPN1;RHOA;RAB11A;RAB11B;DNM2;RAB32;DNM3;LSG1;RHEB;GNB1;GNAS;GNB5;ARL8B
GO_Molecular_Function_2021	serine-type endopeptidase inhibitor activity (GO:0004867)	1.707503e-04	1.402636e-02	0	0	7.238738e+00	6.279829e+01	APP;SERPINB1;SERPINA1;SERPINE2;SERPINE1;FURIN;SPINT2;SERPINB6
GO_Molecular_Function_2021	clathrin adaptor activity (GO:0035615)	1.790599e-04	1.402636e-02	0	0	9.043988e+00	7.802963e+01	DAB2;AP1G2;AP2S1;AP2A1;STON2;LDLRAP1;AP2M1
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	2.318950e-04	1.486236e-02	0	0	4.529779e+00	3.791075e+01	NDUFA9;NDUFB9;NDUFA13;NDUFB7;NDUFA6;NDUFA5;NDUFA12;NDUFA4;NDUFS5;NDUFA2;NDUFB2
