Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	1.385858e-15	5.845548e-12	0	0	6.958939e+00	2.380824e+02	BLK;CFD;TOR4A;APP;SPARC;SERPINA1;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;ENDOD1;F13A1;CLU;THBS1;CYB5R1;TMSB4X;FLNA;TIMP1;LY6G6F;VTI1B;SRGN;TGFB1;ACTN1;RAB27B;PPBP;GTPBP2;SYTL4;TUBA4A;CD9;TAGLN2;MAGED2;TLN1;CALM1;ALDOA;FERMT3;PF4
GO_Biological_Process_2021	regulated exocytosis (GO:0045055)	3.568258e-14	7.525456e-11	0	0	5.169360e+00	1.600647e+02	BLK;CFD;TOR4A;APP;SPARC;SERPINA1;WDR1;ITGB3;ITGA2B;SERPINE1;STXBP2;ENDOD1;F13A1;CLU;THBS1;CYB5R1;SYNGR2;TMSB4X;FLNA;TIMP1;LY6G6F;VTI1B;SNCA;SRGN;TGFB1;ACTN1;RAB27B;PPBP;GTPBP2;SYTL4;TUBA4A;RAB11B;RAB10;MYH9;CD9;TAGLN2;MAGED2;TLN1;CALM1;ALDOA;FERMT3;PF4
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	6.130499e-10	8.619481e-07	0	0	1.105682e+01	2.345435e+02	ITGB3;ACTN1;HSPB1;ILK;GP1BA;ACTB;MYL12A;PIK3CG;GNAS;FLNA;MYH9;TLN1;CLIC1;MYL9;CD99;FERMT3;TJP2
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	9.689507e-10	1.021759e-06	0	0	2.307318e+00	4.788794e+01	GPI;PYGB;SERPINA1;SLC44A2;GMFG;SNAP23;CTSZ;PTPRJ;PYGL;TCIRG1;HMGB1;PSMD7;FTH1;CPNE1;COTL1;RAC1;CAPN1;CEP290;SNAP29;CTSD;KCMF1;SERPINB1;HSP90AA1;DBNL;FCER1G;SYK;IST1;PRKCD;HLA-C;ANO6;MIF;DYNLL1;RHOA;SERPINB6;FGR;PKM;BIN2;RAB37;NPC2;PPIE;CD47;ALDOA;FTL;CFD;CSTB;ASAH1;VCP;ROCK1;PTAFR;FGL2;STXBP2;RAP1B;PGRMC1;STOM;LTA4H;CTSA;GSN;TRAPPC1;CMTM6;ARPC5;PPBP;TUBB4B;MAPK14;PRDX6;SVIP;DERA;RAB10;DIAPH1;PTPRC;VAPA;IMPDH1;TOLLIP;IMPDH2;P2RX1;LCN2;LAMTOR2;PTPN6;LAMTOR1;YPEL5;CD68;GLA
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1.397595e-09	1.179011e-06	0	0	2.298725e+00	4.686759e+01	GPI;PYGB;SERPINA1;SLC44A2;GMFG;SNAP23;CTSZ;PTPRJ;PYGL;TCIRG1;HMGB1;PSMD7;FTH1;CPNE1;COTL1;RAC1;CAPN1;CEP290;SNAP29;CTSD;KCMF1;SERPINB1;HSP90AA1;DBNL;FCER1G;IST1;PRKCD;HLA-C;ANO6;MIF;DYNLL1;RHOA;SERPINB6;FGR;PKM;BIN2;RAB37;NPC2;PPIE;CD47;ALDOA;FTL;CFD;CSTB;ASAH1;VCP;ROCK1;PTAFR;FGL2;STXBP2;RAP1B;PGRMC1;STOM;LTA4H;CTSA;GSN;TRAPPC1;CMTM6;ARPC5;PPBP;TUBB4B;MAPK14;PRDX6;SVIP;DERA;RAB10;DIAPH1;PTPRC;VAPA;IMPDH1;TOLLIP;IMPDH2;P2RX1;LCN2;LAMTOR2;PTPN6;LAMTOR1;YPEL5;CD68;GLA
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	3.204207e-09	2.252558e-06	0	0	2.248801e+00	4.398386e+01	GPI;PYGB;SERPINA1;SLC44A2;GMFG;SNAP23;CTSZ;PTPRJ;PYGL;TCIRG1;HMGB1;PSMD7;FTH1;CPNE1;COTL1;RAC1;CAPN1;CEP290;SNAP29;CTSD;KCMF1;SERPINB1;HSP90AA1;DBNL;FCER1G;IST1;PRKCD;HLA-C;ANO6;MIF;DYNLL1;RHOA;SERPINB6;FGR;PKM;BIN2;RAB37;NPC2;PPIE;CD47;ALDOA;FTL;CFD;CSTB;ASAH1;VCP;ROCK1;PTAFR;FGL2;STXBP2;RAP1B;PGRMC1;STOM;LTA4H;CTSA;GSN;TRAPPC1;CMTM6;ARPC5;PPBP;TUBB4B;MAPK14;PRDX6;SVIP;DERA;RAB10;DIAPH1;PTPRC;VAPA;IMPDH1;TOLLIP;IMPDH2;P2RX1;LCN2;LAMTOR2;PTPN6;LAMTOR1;YPEL5;CD68;GLA
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	9.833163e-09	5.925183e-06	0	0	1.049183e+01	1.934432e+02	ITGB3;ACTN1;HSPB1;ILK;GP1BA;ACTB;MYL12A;PIK3CG;GNAS;FLNA;MYH9;TLN1;CLIC1;MYL9;FERMT3
GO_Biological_Process_2021	protein transport (GO:0015031)	3.166245e-08	1.669403e-05	0	0	2.410307e+00	4.162151e+01	ARF3;ARF4;ARF1;AP2A1;TCIRG1;CLU;RPGR;CHMP1B;ARL6IP5;TMED3;TLK1;VPS35;ATP6V1E1;TBC1D22A;ARL5A;CEP290;TBC1D10A;RAB8A;YWHAH;ATP6V1G1;TMED9;PRKCB;TANGO2;DNM2;RUFY1;RAB32;CTTN;TBC1D5;MYH9;PREB;ARF5;NAPA;MACF1;TBC1D9B;STXBP2;SEL1L;VPS26B;NAPG;STX11;HSP90B1;SNX4;GGA1;SCFD2;SNX9;RAB6B;RILP;SPTBN1;TBC1D15;SNX6;ATP6V1F;CTSA;CD74;ACD;RABGAP1L;CMTM6;ARCN1;RAB11B;RAB10;GOLPH3;CHMP2A
GO_Biological_Process_2021	actomyosin structure organization (GO:0031032)	3.024313e-07	1.417395e-04	0	0	5.947875e+00	8.928600e+01	ITGB1;WDR1;ROCK1;EPB41;TMOD3;FLII;TPM1;ARRB1;CDC42BPB;F11R;RHOA;FRMD3;PDLIM1;PDCD10;EPB41L3;ZYX;MYH9
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	3.941081e-07	1.662348e-04	0	0	2.435875e+00	3.592098e+01	ITGB1;CLIC4;SERPINE2;SERPINE1;PTEN;PTPRJ;CIB1;MYLK;CXCL16;CCAR1;TMSB4X;TMSB4Y;AKT1;RAC1;TMSB10;ACVR1;SPHK1;TPM1;MIF;RHOC;RHOA;DUSP22;FGR;CLDN5;KIF2A;NUMB;CSF1R;MACF1;CD151;ROCK1;MAZ;LEF1;NEXN;THBS1;CORO1C;PAK1;WNT11;PDCD10;CCL5;LMNA;FLNA;CD74;TGFB1;YTHDF3;SOD2;PTK2;VIL1;DAB2;FERMT3
