Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	1.906472e-23	1.376473e-20	0	0	2.323713e+00	1.215632e+02	RPL4;EIF4A1;POP5;POP7;EIF4A3;RTCB;NUDT1;HNRNPU;ENO1;RPL8;UBE2L3;LSM10;TIAL1;LGALS3;ALKBH5;ENDOV;LGALS1;PSMD4;SNRPD1;MAGOH;ARL6IP4;RPS11;RPL39;EIF2A;DDX17;MBNL1;RPL23;FAM133B;DYNC1LI1;SUB1;CLNS1A;XRN2;FLYWCH2;KCTD12;PFN1;EZR;EIF1B;ANP32A;RPN1;TWF2;MRPL14;MRPL15;TXN;MTDH;MRPL11;RRS1;BTF3;XRCC6;XRCC5;MRPL27;LARP7;UPF3B;EIF2AK2;MRPL23;MRPL21;BST2;CCT6A;SNW1;EIF5;HNRNPD;SPATS2L;GRB2;HNRNPC;CALR;DHX29;RPS24;MRPS15;GDI2;CCDC124;MRPS12;AATF;MRPL41;TUBA1B;PCF11;C1QBP;SEC61B;CCT3;ANXA2;PRMT1;NBPF10;PRPF40A;GNL2;MRPS7;MRPL45;NME1;HADHB;PSMA1;CSDE1;CANX;FRG1;STRAP;PABPC1;ALDOA;SF3B4;CSTB;SF3B5;GRN;AHNAK;NOC4L;MRPL54;SRP72;RPS2;SRSF11;CCT4;YTHDF3;MDH2;MCRS1;TRMT1;TUBB4B;KTN1;APEX1;HNRNPA2B1;SERBP1;ZYX;SRP19;PARK7;ZFP36;NUDT16;KPNA2;SLC16A3;ZBP1;RPS9;ZCRB1;ILF2;ATXN2L;ILF3;EBNA1BP2;RPL7L1;NCL;NHP2;SNRPG;SRSF2;SRSF3;S100A4;SRSF4;SNRPF;PPIB;SNRPC;PPIA;SRSF7;FKBP3;SNRPA;SNRPB;SRSF9;DAP3;VCP;RPS19BP1;RBM8A;KMT2C;CORO1A;RTN4;HSP90B1;ATXN2;NDUFV3;ZC3H15;FDPS;CPSF6;UBE2I;NONO;LSM1;MSN;EIF2S2;LSM2;DIAPH1;LSM7;SON;LSM6;RCAN3;GRSF1;YWHAE;DDX49;YBX1;YBX3;RBM3;MRPL3;PTBP1;MRPL9;LRRFIP1;ZNF385A;DDX54;SFPQ;PKM;OAS1;THRAP3;LUC7L3;RBMS1;ETF1;TOP1;EIF4E2;SLC25A5;HDAC2;SRSF1;DDX21;SAMHD1;HSD17B10;HSPD1;REPIN1;PABPN1;IFI16;POLR2A;PUF60;TRA2B;BMS1;FAM120A;EIF4H;SAP18;RALY;SMNDC1;HNRNPA0;NOP56;RBM39;PTPN1;DUT;HNRNPA3;SSB;DEK;SSRP1;HSPE1;EIF3L;EIF3I;EIF3H;RBM42;ACIN1;EIF3E;VIM;SLIRP;EIF3D;RPL26L1;EIF3A;RAN;METAP2
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	3.233025e-21	1.167122e-18	0	0	1.688777e+01	7.967796e+02	NDUFB10;NDUFB5;COX4I1;NDUFB4;NDUFA10;NDUFB3;NDUFB1;UQCR10;COX6A1;COX5B;COX5A;UQCRH;UQCRFS1;NDUFV3;NDUFV2;NDUFV1;COX8A;NDUFA8;NDUFA6;NDUFA4;NDUFA2;NDUFA1;NDUFC2;COX6B1;COX7A2L;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;UQCRC1;NDUFS2
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	5.558755e-15	1.003355e-12	0	0	1.828317e+01	6.001159e+02	NDUFA8;NDUFA6;NDUFB10;NDUFB5;NDUFA4;NDUFB4;NDUFA10;NDUFB3;NDUFA2;NDUFA1;NDUFB1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFV3;NDUFV2;NDUFV1
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	5.558755e-15	1.003355e-12	0	0	1.828317e+01	6.001159e+02	NDUFA8;NDUFA6;NDUFB10;NDUFB5;NDUFA4;NDUFB4;NDUFA10;NDUFB3;NDUFA2;NDUFA1;NDUFB1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFV3;NDUFV2;NDUFV1
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	1.464445e-10	2.114658e-08	0	0	2.866074e+00	6.490045e+01	YWHAE;YWHAB;OLA1;ENO1;PARK7;BZW2;PCMT1;ATIC;KIF5B;EFHD2;LRRFIP1;CLIC1;EIF2A;NUDC;ANXA1;ANXA2;ATXN2L;PKM;NUMB;PLIN3;CHMP4B;TAGLN2;EZR;PFN1;TLN1;ALDOA;VCL;CHMP5;AHNAK;TWF2;CAPG;CORO1B;RTN4;PSMB6;LDHA;PUF60;PACSIN2;EIF4H;STX5;SNX9;CCT8;RPS2;PAK2;ABCF3;S100A11;SNX5;ZC3H15;VASP;NOP56;RANBP1;PTPN1;STAT1;PRDX6;KTN1;EHD4;EIF5;SERBP1;EIF3E;DHX29;RAN
GO_Molecular_Function_2021	MHC class II receptor activity (GO:0032395)	8.034900e-08	9.668663e-06	0	0	7.244021e+01	1.183447e+03	HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-DQB1
GO_Molecular_Function_2021	active ion transmembrane transporter activity (GO:0022853)	2.367586e-07	2.441996e-05	0	0	1.089007e+01	1.661413e+02	COX8A;COX7A2L;NDUFA4;COX4I1;UQCRC1;UQCRFS1;UQCR10;COX5B;COX6A1;COX5A;UQCRH;COX6B1
GO_Molecular_Function_2021	proton transmembrane transporter activity (GO:0015078)	8.367585e-07	7.551746e-05	0	0	7.867649e+00	1.100978e+02	COX8A;NDUFA4;COX4I1;UQCR10;COX5B;COX6A1;COX5A;UQCRH;COX6B1;COX7A2L;UQCRC1;UQCRFS1;ATP6V1F
GO_Molecular_Function_2021	cytochrome-c oxidase activity (GO:0004129)	1.224606e-06	9.824063e-05	0	0	2.414282e+01	3.286536e+02	COX8A;COX7A2L;NDUFA4;COX4I1;COX5B;COX6A1;COX5A;COX6B1
GO_Molecular_Function_2021	translation initiation factor activity (GO:0003743)	1.544641e-06	1.115231e-04	0	0	5.925356e+00	7.928552e+01	EIF4A1;EIF2S2;EIF3M;EIF5;EIF3K;EIF3L;EIF3I;EIF3H;EIF3E;EIF2B1;EIF4E2;EIF1B;EIF3D;EIF3A;EIF2A
GO_Molecular_Function_2021	MHC class II protein complex binding (GO:0023026)	1.121845e-05	7.363383e-04	0	0	1.018860e+01	1.161292e+02	YWHAE;CD74;CD4;HLA-DMA;HLA-DMB;PKM;HLA-DRA;HLA-DOA;HLA-DRB1
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	1.042933e-04	6.274983e-03	0	0	2.103999e+00	1.929010e+01	EIF4A1;RBM8A;EIF4A3;SRSF1;HNRNPU;PARK7;YBX3;PTBP1;ZFP36;PCF11;C1QBP;TRA2B;RPS2;NUDT16;CCT5;ZNF385A;EIF2A;HNRNPA0;CPSF6;SSB;YTHDF3;UPF3B;MRPS7;EIF2S2;PKM;NCL;HNRNPA2B1;SERBP1;LUC7L3;RBMS1;SRSF4;ETF1;CALR;HNRNPC;PABPC1;GRSF1;EIF3D;EIF3A
GO_Molecular_Function_2021	protein homodimerization activity (GO:0042803)	2.125303e-04	1.180361e-02	0	0	1.671956e+00	1.413877e+01	PDCD6;PLEK;ENO1;PARK7;PHB2;PYCARD;HHEX;PSMD7;ATIC;IMPA2;GLIPR2;MLX;MFSD1;BANF1;NUDT16;LRRFIP1;IL6R;TRIM22;APPL1;TPI1;TPM4;STARD3NL;RIPK2;DNTTIP1;COMMD1;OXA1L;SFPQ;TYROBP;DDIT3;CAT;S100A6;CHMP4B;TKT;SNRPC;VPS25;PAFAH1B3;ATF3;CSF1R;GTF2A2;HM13;TIMM10;TXN;CORO1A;SRM;TYMP;PSAP;SNX9;S100A11;S100A10;MCL1;SNX6;NQO2;GCA;STAT1;NAGA;SNF8;LILRB2;USF2;GGCT;BST2;CCDC88A;GRHPR;CD4;BHLHE40;BAX;TRIM38;MAP3K11
GO_Molecular_Function_2021	ribosome binding (GO:0043022)	3.708040e-04	1.833295e-02	0	0	3.883633e+00	3.068007e+01	SRP19;OXA1L;TMEM147;SRP72;NAA10;YTHDF3;EIF6;C1QBP;SERBP1;ETF1;SEC61B;EIF2A
GO_Molecular_Function_2021	protein heterodimerization activity (GO:0046982)	3.808785e-04	1.833295e-02	0	0	2.297181e+00	1.808578e+01	YWHAE;GTF2A2;HEXA;SUPT4H1;PHB;PHB2;TRMT112;MLX;MCL1;YWHAH;TPM4;GCA;CYBA;USF2;NR4A2;NR4A1;LSM6;RRAGC;DDIT3;BHLHE40;BAX;PAFAH1B3;ATF3;RAN;ATF4;PAFAH1B1
GO_Molecular_Function_2021	ubiquinol-cytochrome-c reductase activity (GO:0008121)	4.577584e-04	1.933893e-02	0	0	3.611412e+01	2.776876e+02	UQCRC1;UQCRFS1;UQCR10;UQCRH
