Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	RNA binding (GO:0003723)	1.993609e-38	1.379577e-35	0	0	2.887217e+00	2.506344e+02	RPL5;EIF4A1;POP5;RPL30;RPL3;POP7;RPL32;RPL31;RTCB;RRP1;NUDT1;THUMPD1;IFIT1;RPL9;IFIT3;UBE2L3;CCAR1;RPS15;HERC5;RPS14;LGALS3;ALKBH5;LGALS1;RPS19;SNRPD2;PSMD4;RPS18;RPL35;ARL6IP4;RPL38;RPL37;RPS11;RPS10;RPL39;RPS13;RPS12;DDX17;SRRM2;MBNL1;RPL21;ACTN1;RPL22;DNTTIP2;ACTN4;CDC40;RC3H2;SRRM1;DDX39B;EWSR1;CLNS1A;XRN2;UNC50;SUCLG1;NUP98;EZR;EIF1B;SF1;MACF1;DHX8;DHX9;MRPL16;BAZ2A;RPS4Y1;SAMSN1;MRPL10;MRPL11;HELZ2;PRDX1;JUN;RPL41;LARP7;UPF3B;MRPL23;MRPL21;PARP12;CCT6A;RPS26;AIMP1;RPS25;RPS28;RPS27;RPL27A;HNRNPF;MPHOSPH10;RPS20;DHX29;FARSA;NOL12;RPS21;RPS23;SUGP1;GFM1;CCDC124;ADK;MRPL42;MRPL40;TMSB4X;ANXA7;NELFE;CCT3;MRPS21;PRPF40A;NUDT16L1;SRP9;WDR33;NSA2;CSDE1;TCP1;CANX;FRG1;ARHGEF1;FYTTD1;CSTB;SF3B5;STAU1;RNMT;RPL11;SRRT;USO1;NOL7;MRPS31;RPS27L;NOC4L;BCLAF1;RPS15A;SRP72;RPS3;RPL14;RPL13;RPS27A;RPL18;EXOSC3;SF3B1;SRSF11;CCT4;TEFM;TRMT10C;YTHDF2;RFTN1;RSRC2;SRP68;NPM3;PHF5A;PRKRA;APEX1;HNRNPA2B1;ZYX;FAU;TARDBP;ACAA2;PEBP1;SRP14;BZW1;PPP1CC;FBL;RBMX2;KPNA2;HMGN2;SNRNP35;RPS9;RPS8;DIMT1;NOSIP;ANXA11;RPP25L;TUFM;EEF1A1;ATXN2L;PRPF6;HNRNPUL1;NCL;SBDS;NHP2;SRSF3;MATR3;PPIG;SNRPC;SNRNP200;SRSF6;SRSF7;KHDRBS1;DDX6;RBM8A;YTHDC1;IREB2;PRPF8;CORO1A;RTN4;ZFP36L2;TPR;NLRP1;ZC3H13;ZC3H14;HSPA8;CPSF7;API5;LSM1;HELZ;CWC15;EIF2S2;CHERP;LSM2;SON;RCAN3;PIN4;GRSF1;LSM14A;EIF4G2;DDX3Y;ISY1;HSP90AB1;HSPB1;DDX41;YBX1;RPL7A;PTBP1;NGRN;MRPL1;RBM7;COA6;RBM6;RPL13A;EDF1;DDX52;YWHAZ;DDX50;NEMF;OAS1;THRAP3;LUC7L3;RBMS1;TOP1;PLEC;RBM22;USP10;SRF;DDX23;RPL36A;U2AF1;SAMHD1;HSD17B10;FIP1L1;EIF4H;SAP18;RBBP6;ASCC3;EIF4B;HNRNPA0;NOP56;RBM38;PTCD3;RBM39;PTPN1;HNRNPA3;CNBP;RPL35A;NAP1L1;RPL23A;HSPE1;NAP1L4;SNRNP40;EIF3G;EIF3H;EIF3E;CEBPZ;VIM;EIF3D
GO_Molecular_Function_2021	rRNA binding (GO:0019843)	8.947612e-06	3.095874e-03	0	0	5.295566e+00	6.155632e+01	PTCD3;RPL5;RPS9;MRPL18;RPL11;MRPL16;GTF3A;MRPL11;MRPS18C;NGRN;RPS14;RPS3;SBDS;RPS13
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	2.281110e-05	5.261760e-03	0	0	2.081206e+00	2.224448e+01	ITGB1;MACF1;DDX6;BMPR2;HSP90AB1;USO1;OLA1;CAPG;BZW1;CORO1B;RTN4;RPL7A;ARVCF;CAPZB;PRDX1;KIF5B;MICALL1;RPL14;PACSIN2;EIF4H;EPS8L2;ARGLU1;SPTAN1;PAK2;VASP;SH3GLB1;NOP56;LYPLA2;HSPA8;PTPN1;STAT1;RPL23A;PAICS;YWHAZ;PPP1CA;RPS26;ATXN2L;EEF1G;P2RX4;EEF1D;GLOD4;PLIN3;EIF3E;DHX29;EZR;EIF4G2;PLEC
GO_Molecular_Function_2021	mRNA binding (GO:0003729)	4.712294e-05	6.926082e-03	0	0	2.174344e+00	2.166244e+01	FYTTD1;EIF4A1;RPL5;DDX6;KHDRBS1;RBM8A;DHX9;YTHDC1;IREB2;RPS14;PTBP1;TPR;RPS3;RPL35;SNRNP35;SF3B1;RPS13;HNRNPA0;SRRM2;RPL41;YTHDF2;CNBP;UPF3B;RPL13A;EIF2S2;RC3H2;RPS26;NCL;HNRNPA2B1;LUC7L3;RBMS1;NUP98;TARDBP;SRSF6;GRSF1;LSM14A;EIF3D;EIF4G2;SF1
GO_Molecular_Function_2021	ubiquitin-like protein ligase binding (GO:0044389)	5.004394e-05	6.926082e-03	0	0	2.039727e+00	2.019862e+01	RPL5;RALA;TSG101;HSP90AB1;RNF34;RPL11;DERL1;UBE2D1;NEDD8;BCL10;FHIT;RTN4;UBE2L3;ACTG1;CASP8;DDRGK1;PSMD1;APBB1;RPS27A;PRKACB;IKBKE;CDK5RAP3;HSPA8;MOAP1;JUN;UBE2B;DTX3L;STAT1;TUBB;TNK2;TRIP4;RPA2;ISG15;PARP9;YWHAZ;PML;DNAJA1;MFHAS1;RRAGA;PSMA3;TCP1;BCL2;TRIB2;UBA52;UBE2K
GO_Molecular_Function_2021	ubiquitin ligase inhibitor activity (GO:1990948)	4.285922e-04	4.943096e-02	0	0	1.505612e+01	1.167603e+02	RPS15;RPL5;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	ubiquitin protein ligase binding (GO:0031625)	8.206487e-04	7.010588e-02	0	0	1.843229e+00	1.309691e+01	RPL5;RALA;TSG101;HSP90AB1;RNF34;RPL11;DERL1;UBE2D1;NEDD8;BCL10;FHIT;RTN4;UBE2L3;ACTG1;CASP8;PSMD1;APBB1;RPS27A;PRKACB;IKBKE;HSPA8;MOAP1;JUN;UBE2B;TUBB;TNK2;RPA2;ISG15;YWHAZ;PML;DNAJA1;MFHAS1;RRAGA;PSMA3;TCP1;BCL2;TRIB2;UBA52;UBE2K
GO_Molecular_Function_2021	ubiquitin-protein transferase inhibitor activity (GO:0055105)	8.848808e-04	7.010588e-02	0	0	1.129118e+01	7.937764e+01	RPS15;RPL5;RPL11;RPS20;RPL37
GO_Molecular_Function_2021	4 iron, 4 sulfur cluster binding (GO:0051539)	9.117817e-04	7.010588e-02	0	0	7.746311e+00	5.422503e+01	NFU1;ISCA2;RSAD2;IREB2;ACO2;SDHB
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	1.231269e-03	7.952534e-02	0	0	1.603063e+00	1.074006e+01	ITGB1;CDKN1B;BMPR2;PEBP1;HSPB1;CD3E;NR3C1;PPP1CC;RPS19;RAC2;CDK5RAP3;CEP68;MAP4K2;RHOG;VRK2;IRAK4;OXSR1;YWHAZ;TUBA4A;EEF1A1;SIKE1;PRKAR1B;MAPKAPK3;JTB;HCLS1;PRKD2;VDAC1;EZR;TRIB2;KHDRBS1;MVP;GSKIP;NEDD9;BCL10;FOXO3;CDC42;TPR;HSF1;RPS3;RBBP6;MAP2K7;PAK2;HNRNPA0;PTPN1;TPRKB;TRIP4;NBEAL1;GCSAM;NELL2;CYLD;CD4;RGCC;TNIP1;NBR1;TRIM38;LAT;PTPN2;LIMS1
