Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1.018483e-65	4.151336e-62	0	0	7.199358e+00	1.077382e+03	FCN1;CDA;TMEM179B;GMFG;PYCARD;STK10;LGALS3;PSMD7;FTH1;LAMP2;C3AR1;COTL1;OSTF1;ACAA1;GYG1;CD300A;SLC11A1;PRKCD;HLA-B;CYBB;CYBA;OSCAR;DYNC1LI1;RAB31;DOK3;TYROBP;BIN2;CSNK2B;S100A9;S100A8;FTL;CFD;RAB5C;PSMD11;BRI3;PSMD13;STXBP2;C5AR1;FPR1;IQGAP1;PSEN1;CFP;GNS;PLAC8;RAP1B;SDCBP;PRDX4;RAP1A;COMMD9;DPP7;ALDH3B1;PSAP;NCKAP1L;LTA4H;S100A11;CTSA;TRAPPC1;FUCA2;ARPC5;LYZ;PRDX6;BST2;PTPRC;TOLLIP;CYSTM1;GPI;SERPINA1;SLC44A2;ITGB2;SNAP23;CTSZ;GDI2;TCIRG1;ITGAL;CTSS;SIRPB1;HK3;GLIPR1;ITGAX;CTSH;RAC1;GUSB;SNAP29;CTSD;CD33;CTSC;CTSB;CAP1;ACTR2;SERPINB1;DBNL;FCER1G;ANXA2;SYK;DYNLT1;PGAM1;RNASET2;GAA;TUBB;ATP6AP2;RHOG;PLAUR;NDUFC2;COMMD3;TMC6;KCNAB2;RHOF;DYNLL1;TNFRSF1B;RHOA;CKAP4;SERPINB6;PSMA5;VAMP8;CEACAM3;FGR;PKM;NPC2;DNAJC5;CAT;PLEKHO2;CD47;ALDOA;DOCK2;CD44;RAB7A;CD63;CSTB;ASAH1;GRN;PDXK;CLEC12A;GSTP1;MVP;FGL2;RETN;LILRA2;LILRA3;AGPAT2;CST3;PSMB7;ALOX5;PSMB1;RAB24;MAPK1;CD55;LAIR1;GCA;CMTM6;LILRB2;TUBB4B;LILRB3;CPPED1;RAB10;ERP44;PFKL;TSPAN14;FCGR2A;PSMC3;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;MNDA;PTPN6;YPEL5;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	8.956872e-65	1.825410e-61	0	0	7.164208e+00	1.056546e+03	FCN1;CDA;TMEM179B;GMFG;PYCARD;STK10;LGALS3;PSMD7;FTH1;LAMP2;C3AR1;COTL1;OSTF1;ACAA1;GYG1;CD300A;SLC11A1;PRKCD;HLA-B;CYBB;CYBA;OSCAR;DYNC1LI1;RAB31;DOK3;TYROBP;BIN2;CSNK2B;S100A9;S100A8;FTL;CFD;RAB5C;PSMD11;BRI3;PSMD13;STXBP2;C5AR1;FPR1;IQGAP1;PSEN1;CFP;GNS;PLAC8;RAP1B;SDCBP;PRDX4;RAP1A;COMMD9;DPP7;ALDH3B1;PSAP;NCKAP1L;LTA4H;S100A11;CTSA;TRAPPC1;FUCA2;ARPC5;LYZ;PRDX6;BST2;PTPRC;TOLLIP;CYSTM1;GPI;SERPINA1;SLC44A2;ITGB2;SNAP23;CTSZ;GDI2;TCIRG1;ITGAL;CTSS;SIRPB1;HK3;GLIPR1;ITGAX;CTSH;RAC1;GUSB;SNAP29;CTSD;CD33;CTSC;CTSB;CAP1;ACTR2;SERPINB1;DBNL;FCER1G;ANXA2;DYNLT1;PGAM1;RNASET2;GAA;TUBB;ATP6AP2;RHOG;PLAUR;NDUFC2;COMMD3;TMC6;KCNAB2;RHOF;DYNLL1;TNFRSF1B;RHOA;CKAP4;SERPINB6;PSMA5;VAMP8;CEACAM3;FGR;PKM;NPC2;DNAJC5;CAT;PLEKHO2;CD47;ALDOA;DOCK2;CD44;RAB7A;CD63;CSTB;ASAH1;GRN;PDXK;CLEC12A;GSTP1;MVP;FGL2;RETN;LILRA3;AGPAT2;CST3;PSMB7;ALOX5;PSMB1;RAB24;MAPK1;CD55;LAIR1;GCA;CMTM6;LILRB2;TUBB4B;LILRB3;CPPED1;RAB10;ERP44;PFKL;TSPAN14;FCGR2A;PSMC3;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;MNDA;PTPN6;YPEL5;CD68;HSPA1A
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	2.715634e-64	3.689642e-61	0	0	7.030531e+00	1.029034e+03	FCN1;CDA;TMEM179B;GMFG;PYCARD;STK10;LGALS3;PSMD7;FTH1;LAMP2;C3AR1;COTL1;OSTF1;ACAA1;GYG1;CD300A;SLC11A1;PRKCD;HLA-B;CYBB;CYBA;OSCAR;DYNC1LI1;RAB31;DOK3;TYROBP;BIN2;CSNK2B;S100A9;S100A8;FTL;CFD;RAB5C;PSMD11;BRI3;PSMD13;STXBP2;C5AR1;FPR1;IQGAP1;PSEN1;CFP;GNS;PLAC8;RAP1B;SDCBP;PRDX4;RAP1A;COMMD9;DPP7;ALDH3B1;PSAP;NCKAP1L;LTA4H;S100A11;CTSA;TRAPPC1;FUCA2;ARPC5;LYZ;PRDX6;BST2;PTPRC;TOLLIP;CYSTM1;GPI;SERPINA1;SLC44A2;ITGB2;SNAP23;CTSZ;GDI2;TCIRG1;ITGAL;CTSS;SIRPB1;HK3;GLIPR1;ITGAX;CTSH;RAC1;GUSB;SNAP29;CTSD;CD33;CTSC;CTSB;CAP1;ACTR2;SERPINB1;DBNL;FCER1G;ANXA2;DYNLT1;PGAM1;RNASET2;GAA;TUBB;ATP6AP2;RHOG;PLAUR;NDUFC2;COMMD3;TMC6;KCNAB2;RHOF;DYNLL1;TNFRSF1B;RHOA;CKAP4;SERPINB6;PSMA5;VAMP8;CEACAM3;FGR;PKM;NPC2;DNAJC5;CAT;PLEKHO2;CD47;ALDOA;DOCK2;CD44;RAB7A;CD63;CSTB;ASAH1;GRN;PDXK;CLEC12A;GSTP1;MVP;FGL2;RETN;LILRA3;AGPAT2;CST3;PSMB7;ALOX5;PSMB1;RAB24;MAPK1;CD55;LAIR1;GCA;CARD9;CMTM6;LILRB2;TUBB4B;LILRB3;CPPED1;RAB10;ERP44;PFKL;TSPAN14;FCGR2A;PSMC3;VAPA;IMPDH1;P2RX1;PSMC2;RAB18;LAMTOR2;MNDA;PTPN6;YPEL5;CD68;HSPA1A
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	1.638491e-29	1.669623e-26	0	0	3.798481e+00	2.517679e+02	IFITM3;CD86;IFITM1;SPI1;IFITM2;IFI35;IFI30;IFIT1;IFIT3;IFIT2;TXNDC17;PSMD8;PYCARD;PSMD9;MT2A;PSMD7;PSMD4;CFL1;TNFRSF8;MAP3K8;PRKACA;IFNAR2;RSAD2;PRKCD;HLA-B;TALDO1;RBX1;CSNK2B;PSME1;CDIP1;PSME2;CSF1R;PSMD11;PSMD13;FPR1;ADIPOR1;RAP1B;UBC;HMOX1;TNFRSF14;PSMF1;CD300LF;HLA-DQA1;MCL1;HLA-DRB5;TGFB1;MSN;ISG15;BST2;NFKBIA;TOLLIP;UBE2N;HLA-DRA;GRB2;XAF1;HLA-DRB1;MYD88;ARF1;CDKN1A;ITGB2;ILK;ADAR;TNFSF13B;OASL;TRIM8;TMSB4X;ITGAX;CASP1;TIMP1;HLA-DPA1;FCER1G;ANXA2;SYK;GSTO1;RIPK2;IFNGR2;TNFRSF1B;COMMD7;TNFRSF1A;PSMA5;HCK;PSMA3;PSMA4;OAS1;OAS2;IRF1;OAS3;TCP1;IRF7;IRF8;IRF5;LCP1;CD44;CEBPA;CEBPD;IFI6;SAMHD1;PSMA7;PSMB10;PSMB6;CDC42;PSMB7;PSMB4;PSMB2;PSMB3;ALOX5;PSMB1;STAT6;CSK;GBP2;SH2B3;MAP3K3;IL10RB;STAT2;MX2;MX1;LILRB2;SOD2;LILRB4;PSMB8;PSMB9;SOD1;CD4;PSMC3;PSMC4;CAPZA1;PSMC2;HLA-DPB1;PTPN6;VIM;LIMS1
GO_Biological_Process_2021	aerobic electron transport chain (GO:0019646)	3.630975e-24	2.959971e-21	0	0	1.568351e+01	8.464789e+02	COX7B;NDUFA13;NDUFB7;NDUFA11;NDUFB6;UQCRB;NDUFA12;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX6A1;COX5B;COX5A;UQCRFS1;CYC1;NDUFV3;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA2;NDUFA1;NDUFC2;NDUFC1;SDHD;COX6B1;COX7A2L;NDUFS7;NDUFS6;UQCRQ;NDUFS4;NDUFAB1;NDUFS3;UQCRC1;NDUFS2;UQCRC2
GO_Biological_Process_2021	mitochondrial ATP synthesis coupled electron transport (GO:0042775)	8.626476e-24	5.860253e-21	0	0	1.502881e+01	7.981381e+02	COX7B;NDUFA13;NDUFB7;NDUFA11;NDUFB6;UQCRB;NDUFA12;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCR10;COX6A1;COX5B;COX5A;UQCRFS1;CYC1;NDUFV3;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA2;NDUFA1;NDUFC2;NDUFC1;SDHD;COX6B1;COX7A2L;NDUFS7;NDUFS6;UQCRQ;NDUFS4;NDUFAB1;NDUFS3;UQCRC1;NDUFS2;UQCRC2
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	1.050004e-17	5.349772e-15	0	0	1.312666e+01	5.131889e+02	IFITM3;IFITM1;IFITM2;IFI6;ADAR;IFI35;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;IFNAR2;RSAD2;MX2;STAT2;MX1;HLA-B;ISG15;PSMB8;BST2;OAS1;OAS2;IRF1;OAS3;IRF7;IRF8;IRF5;XAF1;MYD88
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	1.050004e-17	5.349772e-15	0	0	1.312666e+01	5.131889e+02	IFITM3;IFITM1;IFITM2;IFI6;ADAR;IFI35;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;IFNAR2;RSAD2;MX2;STAT2;MX1;HLA-B;ISG15;PSMB8;BST2;OAS1;OAS2;IRF1;OAS3;IRF7;IRF8;IRF5;XAF1;MYD88
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	6.119879e-16	2.771625e-13	0	0	8.234657e+00	2.884586e+02	PSMD11;NCF2;PSMD13;SNAP23;IFI30;PSMA7;PSMB10;PSMD8;PSMB6;PSMD9;PSMB7;PSMB4;PSMD7;PSMD4;PSMB2;PSMB3;PSMB1;PSMF1;FCER1G;HLA-B;CYBB;CYBA;PSMB8;PSMB9;PSMA5;VAMP8;PSMA3;PSMA4;PSMC3;PSMC4;PSMC2;PSME1;PSME2;VAMP3
GO_Biological_Process_2021	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	8.117950e-16	3.308877e-13	0	0	1.689909e+01	5.871975e+02	NDUFA13;NDUFB7;NDUFA6;NDUFA11;NDUFB6;NDUFA12;NDUFB5;NDUFA4;NDUFB4;NDUFB3;NDUFA2;NDUFB2;NDUFA1;NDUFB1;NDUFC2;NDUFC1;NDUFS7;NDUFS6;NDUFAB1;NDUFS4;NDUFS3;NDUFS2;NDUFV3;NDUFV2
